
angularFrequency[G rad/s],amplitude
1242121151885654.0,0.2950862980385738
1242233347816634.5,-0.15991435848532354
1242345543747615.0,-0.21360590325588374
1242457739678595.8,-0.4468476599897682
1242569935609576.2,-0.30295037697740335
1242682131540556.8,-0.20258105195494772
1242794327471537.2,0.009539611811267987
1242906523402517.8,0.6182058357676584
1243018719333498.5,0.8808346229281567
1243130915264479.0,1.1982802710142306
1243243111195459.5,1.239796509720996
1243355307126440.0,1.89012361213885
1243467503057420.5,0.8843221080021569
1243579698988401.2,0.912041220064585
1243691894919381.8,0.6101512560198858
1243804090850362.2,0.6267765919096545
1243916286781342.8,0.23896140163963445
1244028482712323.2,0.013915441305270074
1244140678643304.0,-0.1663425894397109
1244252874574284.5,-0.3896960639620657
1244365070505265.0,0.2086813082688394
1244477266436245.5,0.10640296505881902
1244589462367226.0,0.14948514070276236
1244701658298206.5,0.5193667565222041
1244813854229187.2,0.6107779924474915
1244926050160167.8,1.0887386901706253
1245038246091148.2,1.4087084210953622
1245150442022128.8,1.6144535772647763
1245262637953109.2,1.3463356124756187
1245374833884090.0,0.6739256792866338
1245487029815070.5,0.7834335934847493
1245599225746051.0,0.2529493716059908
1245711421677031.5,0.13523029581460222
1245823617608012.0,-0.050214447144870604
1245935813538992.8,-0.3075564326828421
1246048009469973.2,-0.2771351848498199
1246160205400953.8,-0.05440970825343347
1246272401331934.2,0.0850924151004414
1246384597262914.8,0.4484665883040744
1246496793193895.5,0.5916570018108659
1246608989124876.0,0.7383578815913445
1246721185055856.5,0.9405650194315437
1246833380986837.0,1.228728247127677
1246945576917817.5,1.0281164058355725
1247057772848798.2,1.044027518990796
1247169968779778.8,0.7065750815483806
1247282164710759.2,0.6013049736472178
1247394360641739.8,0.5762064143448495
1247506556572720.2,0.323040463812062
1247618752503701.0,0.1296220051868302
1247730948434681.5,-0.12525857413820546
1247843144365662.0,-0.017782154566671638
1247955340296642.5,-0.0012761226208396887
1248067536227623.0,0.2307634480318151
1248179732158603.8,0.3007532412759722
1248291928089584.2,0.5715109628597814
1248404124020564.8,0.5096662578857237
1248516319951545.2,1.303039774413857
1248628515882525.8,0.6824720826269901
1248740711813506.5,0.8950736466933601
1248852907744487.0,0.9412749507344949
1248965103675467.5,0.7484607726070205
1249077299606448.0,0.8067240089446347
1249189495537428.5,0.7493510042664537
1249301691468409.0,0.35325350624217694
1249413887399389.8,0.09365887352723497
1249526083330370.2,0.006422719467289233
1249638279261350.8,0.3028235975967787
1249750475192331.2,0.0938197466396549
1249862671123311.8,0.09579694839160768
1249974867054292.5,0.25276850881001467
1250087062985273.0,0.3577607263673035
1250199258916253.5,0.5111833212253873
1250311454847234.0,0.5244331199410535
1250423650778214.5,0.8308982372379782
1250535846709195.2,1.2541903770169338
1250648042640175.8,1.2675646514655177
1250760238571156.2,0.8060373437279408
1250872434502136.8,0.7892204616377455
1250984630433117.2,0.6275129319632696
1251096826364098.0,0.6053191087927943
1251209022295078.5,0.34087526331920576
1251321218226059.0,0.3127967955715383
1251433414157039.5,0.03111315852997784
1251545610088020.0,0.19657890643159281
1251657806019000.8,0.24268798843559652
1251770001949981.2,0.11917442634942069
1251882197880961.8,0.18666401215696404
1251994393811942.2,0.3841061384819079
1252106589742922.8,0.46250286969755067
1252218785673903.5,0.7840615249313148
1252330981604884.0,0.9550155554351026
1252443177535864.5,1.018850270294269
1252555373466845.0,0.9551882795182696
1252667569397825.5,0.9035659238438624
1252779765328806.0,0.9087040217533862
1252891961259786.8,0.8606913016481713
1253004157190767.2,0.4724056087724871
1253116353121747.8,0.33912251178834346
1253228549052728.2,0.085708964803242
1253340744983708.8,0.1388798033337278
1253452940914689.5,0.358849980532197
1253565136845670.0,0.08201832848661247
1253677332776650.5,0.05859399612441786
1253789528707631.0,0.15805943563779387
1253901724638611.5,0.39465903114696316
1254013920569592.2,0.7114827415197738
1254126116500572.8,0.6047193376196619
1254238312431553.2,0.7515627188614497
1254350508362533.8,0.9738045894409117
1254462704293514.2,0.946657286261596
1254574900224495.0,1.1416862100503806
1254687096155475.5,0.9652380941286063
1254799292086456.0,1.0025345315927787
1254911488017436.5,0.798189882679929
1255023683948417.0,0.4589386768554036
1255135879879397.8,0.0662628114818002
1255248075810378.2,-0.07306404479023863
1255360271741358.8,-0.05314335905365236
1255472467672339.2,-0.06548849153243458
1255584663603319.8,0.07130803898950985
1255696859534300.5,0.08995962556910474
1255809055465281.0,0.4150451817663206
1255921251396261.5,0.3834033333757861
1256033447327242.0,1.022394227448067
1256145643258222.5,0.7305193128028951
1256257839189203.2,1.047124902548454
1256370035120183.8,0.9944036112942602
1256482231051164.2,1.2087891780920772
1256594426982144.8,0.7229959176753301
1256706622913125.2,0.8890632396958441
1256818818844106.0,0.7154621124550989
1256931014775086.5,0.28702690104888157
1257043210706067.0,0.16487073510773756
1257155406637047.5,-0.06979894443086919
1257267602568028.0,-0.19832784740393256
1257379798499008.5,-0.1280919971940522
1257491994429989.2,-0.09403978122189412
1257604190360969.8,0.03852122502593641
1257716386291950.2,0.2938247378355229
1257828582222930.8,0.5616787323199157
1257940778153911.2,0.9339581076426828
1258052974084892.0,0.9732390673007943
1258165170015872.5,1.2137125516093046
1258277365946853.0,1.6973796204964755
1258389561877833.5,1.089373307839157
1258501757808814.0,1.3446223388768634
1258613953739794.8,0.8830019692815271
1258726149670775.2,0.5876546236683297
1258838345601755.8,0.3582030835327788
1258950541532736.2,0.09578518474936465
1259062737463716.8,-0.04094222650849369
1259174933394697.5,-0.1922199766005876
1259287129325678.0,-0.17601774647604376
1259399325256658.5,-0.16942524722215224
1259511521187639.0,-0.009492627842363505
1259623717118619.5,0.17074584674299573
1259735913049600.2,0.30654528547501864
1259848108980580.8,0.7308921485029201
1259960304911561.2,0.9792256898121943
1260072500842541.8,1.4433357408687753
1260184696773522.2,1.1180279846554912
1260296892704503.0,1.4523496012669583
1260409088635483.5,1.2413026667610858
1260521284566464.0,1.0662431198251145
1260633480497444.5,0.9870749487222364
1260745676428425.0,0.5293429563718124
1260857872359405.8,0.19462816778267225
1260970068290386.2,-0.19274112400945015
1261082264221366.8,-0.17704378518758945
1261194460152347.2,-0.3783076600797171
1261306656083327.8,-0.3904646989827929
1261418852014308.5,-0.18784531440680166
1261531047945289.0,0.16803170298268003
1261643243876269.5,0.31206482198809626
1261755439807250.0,0.7899078930645483
1261867635738230.5,1.2023098302085613
1261979831669211.0,1.3308086737943454
1262092027600191.8,1.13070064515384
1262204223531172.2,1.5707717775971053
1262316419462152.8,1.3296037390200475
1262428615393133.2,0.8599151424273423
1262540811324113.8,0.7215991005857955
1262653007255094.5,0.5785246405285643
1262765203186075.0,0.1583490328739668
1262877399117055.5,-0.033372510149526566
1262989595048036.0,-0.21874698181867686
1263101790979016.5,-0.4242435277551048
1263213986909997.2,-0.343285868695029
1263326182840977.8,-0.273502733684247
1263438378771958.2,-0.05756890695338392
1263550574702938.8,0.2798343501985777
1263662770633919.2,0.6168850975789707
1263774966564900.0,0.9097854084506801
1263887162495880.5,0.884161435430625
1263999358426861.0,1.4891445688746447
1264111554357841.5,1.536375248041414
1264223750288822.0,1.2753393809138467
1264335946219802.8,1.5253492138149884
1264448142150783.2,0.9758149769437051
1264560338081763.8,0.7364753844810986
1264672534012744.2,0.490521743028215
1264784729943724.8,0.1660626912831584
1264896925874705.5,-0.16895873145869933
1265009121805686.0,-0.23744651874459788
1265121317736666.5,-0.3894437617874653
1265233513667647.0,-0.4506648150044379
1265345709598627.5,-0.30216926060883204
1265457905529608.0,-0.053803722887317065
1265570101460588.8,0.22611125104368962
1265682297391569.2,0.5283758998487832
1265794493322549.8,0.87369750855314
1265906689253530.2,1.1942334543870097
1266018885184510.8,1.5712322209007807
1266131081115491.5,1.4832247295656118
1266243277046472.0,1.3389184408611208
1266355472977452.5,1.2224767180261564
1266467668908433.0,0.9065316256532834
1266579864839413.5,0.6920007330538566
1266692060770394.2,0.45587754405724673
1266804256701374.8,0.18609873077353214
1266916452632355.2,-0.11132605090124108
1267028648563335.8,-0.16567089680399888
1267140844494316.2,-0.358753152987852
1267253040425297.0,-0.36630518620459623
1267365236356277.5,-0.25971501722046203
1267477432287258.0,-0.12377743991588329
1267589628218238.5,0.20374660191793365
1267701824149219.0,0.5603212122249815
1267814020080199.8,0.7594548649192494
1267926216011180.2,1.1888631498949804
1268038411942160.8,1.2894640812890046
1268150607873141.2,1.373641051195944
1268262803804121.8,1.2010837772862473
1268374999735102.5,1.1341678550055232
1268487195666083.0,0.87248067964998
1268599391597063.5,0.8514956276456626
1268711587528044.0,0.6197547451101771
1268823783459024.5,0.4002850187363682
1268935979390005.2,0.05063637295127359
1269048175320985.8,-0.1207119506911203
1269160371251966.2,-0.2578252522869852
1269272567182946.8,-0.3316453662527808
1269384763113927.2,-0.28222412332035396
1269496959044908.0,-0.042994062508269634
1269609154975888.5,0.19310621153666804
1269721350906869.0,0.3975069019118142
1269833546837849.5,0.8250745242499689
1269945742768830.0,0.7400990588838727
1270057938699810.5,0.9879034666525203
1270170134630791.2,1.0557550583507165
1270282330561771.8,1.3066366592447598
1270394526492752.2,1.3976750255049664
1270506722423732.8,1.427930119742135
1270618918354713.2,0.9767415086557786
1270731114285694.0,0.6315803772742552
1270843310216674.5,0.43728478383568503
1270955506147655.0,0.27097757079308127
1271067702078635.5,-0.02501783160758874
1271179898009616.0,-0.11921653910200893
1271292093940596.8,-0.2009625548361947
1271404289871577.2,-0.22130117231524465
1271516485802557.8,-0.17037264457776996
1271628681733538.2,0.034504649263775826
1271740877664518.8,0.12826490775063076
1271853073595499.5,0.48892130688360524
1271965269526480.0,0.7203247538307838
1272077465457460.5,1.081045237780948
1272189661388441.0,1.2285704767691967
1272301857319421.5,1.11977857201496
1272414053250402.2,1.2239882793567778
1272526249181382.8,1.011950250448551
1272638445112363.2,1.0823014805965312
1272750641043343.8,0.9400122880745106
1272862836974324.2,0.709889177071285
1272975032905305.0,0.4956352988922857
1273087228836285.5,0.26488237372844936
1273199424767266.0,0.05963507277871931
1273311620698246.5,-0.08577215917020155
1273423816629227.0,-0.19069969932632716
1273536012560207.5,-0.19488077706656906
1273648208491188.2,-0.015162398025202035
1273760404422168.8,0.09661872965683314
1273872600353149.2,0.21362639416693655
1273984796284129.8,0.5679495300827009
1274096992215110.5,0.6737723364510979
1274209188146091.0,0.7749416419379568
1274321384077071.5,1.009350917615359
1274433580008052.0,0.8458552301758083
1274545775939032.5,1.3302488787151914
1274657971870013.0,1.0990389651486965
1274770167800993.8,0.8655540350467408
1274882363731974.2,0.7918372542056593
1274994559662954.8,0.6798181977566347
1275106755593935.2,0.5544519657029952
1275218951524915.8,0.4527996110751059
1275331147455896.5,0.14575845178690552
1275443343386877.0,0.07923824572101826
1275555539317857.5,-0.08634954020789556
1275667735248838.0,-0.10559003824368053
1275779931179818.5,-0.009699790625918721
1275892127110799.2,0.06884621128977758
1276004323041779.8,0.17830872524099042
1276116518972760.2,0.3050120280112651
1276228714903740.8,0.4898747578475886
1276340910834721.2,0.7864460711973055
1276453106765702.0,0.7317630901140719
1276565302696682.5,0.8959149416535833
1276677498627663.0,0.8724765799115658
1276789694558643.5,0.9671143784538077
1276901890489624.0,1.0022772246687532
1277014086420604.8,0.9326410860345866
1277126282351585.2,0.7684049188080239
1277238478282565.8,0.702066132303291
1277350674213546.2,0.5763775443970732
1277462870144526.8,0.44649542234372225
1277575066075507.5,0.28521187594303504
1277687262006488.0,0.16223131271554844
1277799457937468.5,-0.026017504844329947
1277911653868449.0,-0.024984271483475845
1278023849799429.5,0.012234229196602574
1278136045730410.0,0.07568838771869751
1278248241661390.8,0.08402445163014156
1278360437592371.2,0.16679717310903752
1278472633523351.8,0.4049444764465032
1278584829454332.2,0.4981262555751534
1278697025385313.0,0.7001449052455212
1278809221316293.5,0.9363267510831238
1278921417247274.0,0.8020044646106743
1279033613178254.5,0.9575827959559341
1279145809109235.0,1.1880684084594326
1279258005040215.5,0.8984389573353505
1279370200971196.2,0.9345845576494727
1279482396902176.8,0.6443178089430105
1279594592833157.2,0.6697879346102074
1279706788764137.8,0.42595339108250524
1279818984695118.2,0.37297217677977224
1279931180626099.0,0.0996213176425605
1280043376557079.5,-0.029026427660209873
1280155572488060.0,-0.030183280365888007
1280267768419040.5,0.01272917443769392
1280379964350021.0,-0.02079460861593341
1280492160281001.8,0.021793715689138835
1280604356211982.2,0.13350583259982182
1280716552142962.8,0.14869185057640663
1280828748073943.2,0.38347821000490795
1280940944004923.8,0.6018359289174661
1281053139935904.5,0.8378050065270896
1281165335866885.0,1.0429902671985924
1281277531797865.5,0.9810669941263851
1281389727728846.0,1.3090579438509804
1281501923659826.5,1.131866443511364
1281614119590807.0,1.0025629940243586
1281726315521787.8,0.7550971652844577
1281838511452768.2,0.9221041482494542
1281950707383748.8,0.6251642783831263
1282062903314729.2,0.4511258487744954
1282175099245710.0,0.26454761579853464
1282287295176690.5,0.10720489638962939
1282399491107671.0,-0.02443369873449711
1282511687038651.5,-0.15078342555194543
1282623882969632.0,-0.17111005487669848
1282736078900612.5,-0.09467674643471274
1282848274831593.2,-0.06503383163253894
1282960470762573.8,0.16870609650189364
1283072666693554.2,0.31043892163606135
1283184862624534.8,0.35282440406743165
1283297058555515.2,0.5534571409259778
1283409254486496.0,0.7165720025512038
1283521450417476.5,1.0316360430092018
1283633646348457.0,1.1296865078599705
1283745842279437.5,1.131787634471852
1283858038210418.0,1.361978821918854
1283970234141398.8,1.1209058082764987
1284082430072379.2,0.9429166321619421
1284194626003359.8,0.6672926221510357
1284306821934340.2,0.48742682023601697
1284419017865320.8,0.3975561410990764
1284531213796301.5,0.16465696447290812
1284643409727282.0,-0.05004518823082652
1284755605658262.5,-0.17226294004695875
1284867801589243.0,-0.240540698857397
1284979997520223.5,-0.285887949285664
1285092193451204.2,-0.18007392005824896
1285204389382184.8,-0.04905354392523734
1285316585313165.2,0.01149018899740449
1285428781244145.8,0.3053160505809239
1285540977175126.2,0.4324677988497143
1285653173106107.0,0.5712514678825944
1285765369037087.5,0.8937661125096966
1285877564968068.0,0.9169598344076993
1285989760899048.5,1.216165297403191
1286101956830029.0,1.298358849309918
1286214152761009.5,1.0211407319891455
1286326348691990.2,1.0466582545304002
1286438544622970.8,1.0500261164820466
1286550740553951.2,0.7997656030472619
1286662936484931.8,0.6050183706996829
1286775132415912.5,0.21162556317913594
1286887328346893.0,0.050640675217007505
