
wavelengths,amplitude
1089.7,0.6508172185372872
1089.8,0.5169766385016012
1089.9,0.34405921005430096
1090.0,0.1460589387152658
1090.1,-0.027587610663741626
1090.2,-0.1383884054666917
1090.3,-0.2204530909284789
1090.4,-0.2459197775970464
1090.5,-0.23190395680471382
1090.6,-0.1746483035172316
1090.7,-0.0263984629015126
1090.8,0.09948513739582798
1090.9,0.34683963546102964
1091.0,0.517208240764571
1091.1,0.713320178878956
1091.2,0.903046588356307
1091.3,1.0669158266675216
1091.4,1.1255769061238938
1091.5,1.2087466757645908
1091.6,1.2893414100018865
1091.7,1.1727619104332614
1091.8,1.1208693169965123
1091.9,1.0668084402381532
1092.0,0.9166557486407297
1092.1,0.675225765085894
1092.2,0.4972144659560839
1092.3,0.27134171226532733
1092.4,0.09459179459332871
1092.5,-0.0375235489719959
1092.6,-0.12421944176629279
1092.7,-0.2556911967471033
1092.8,-0.29124997169792116
1092.9,-0.25632279511626277
1093.0,-0.187515375702042
1093.1,-0.09534695004069497
1093.2,0.040636285514038625
1093.3,0.21880555635499313
1093.4,0.41547858855607256
1093.5,0.6428337440322885
1093.6,0.7818098912998869
1093.7,0.982817453078623
1093.8,1.1414333557894556
1093.9,1.2351973921973307
1094.0,1.3474499176769679
1094.1,1.3166264279332878
1094.2,1.2589613154524382
1094.3,1.2082971710222747
1094.4,1.0663229709244977
1094.5,0.863863392755666
1094.6,0.7114786852988499
1094.7,0.4750957877202426
1094.8,0.22434747587846468
1094.9,0.04995515864627731
1095.0,-0.0852088108917747
1095.1,-0.1671684658990387
1095.2,-0.2900770749111473
1095.3,-0.312636757900744
1095.4,-0.2915918825256835
1095.5,-0.23567715134707753
1095.6,-0.11612414013746998
1095.7,0.012802435249509197
1095.8,0.18815627811945052
1095.9,0.35051631300776515
1096.0,0.5997648680387014
1096.1,0.780841468272025
1096.2,0.9252826401971176
1096.3,1.0498754152897727
1096.4,1.2530258457017693
1096.5,1.2913045253549855
1096.6,1.269310735200273
1096.7,1.2973190601688902
1096.8,1.1437451853838805
1096.9,1.0823180718020822
1097.0,0.9381583705085174
1097.1,0.7170471434143219
1097.2,0.5254796282860805
1097.3,0.4328251338130951
1097.4,0.21886813654294723
1097.5,0.022277966222828252
1097.6,-0.07990076086785013
1097.7,-0.19834162832773203
1097.8,-0.2954929403745082
1097.9,-0.3250394165480973
1098.0,-0.31840853220983795
1098.1,-0.2437984679367455
1098.2,-0.14232532674173318
1098.3,-0.05406500232796035
1098.4,0.17293714902331622
1098.5,0.3120062128216264
1098.6,0.5068396193759201
1098.7,0.6862842734750808
1098.8,0.83007420240074
1098.9,0.9819895968021234
1099.0,1.1198390230501711
1099.1,1.30249743872661
1099.2,1.238536378000612
1099.3,1.3484214438732511
1099.4,1.3683454992991808
1099.5,1.2509121430290493
1099.6,0.9784034203797501
1099.7,0.9683319541677565
1099.8,0.7502262847652919
1099.9,0.5819971354816498
1100.0,0.3506847503797358
1100.1,0.16578075393183386
1100.2,0.06334988826050916
1100.3,-0.08377801227828352
1100.4,-0.18960426063296984
1100.5,-0.23716197846139303
1100.6,-0.2914215241047357
1100.7,-0.2874642257389018
1100.8,-0.23601616222433497
1100.9,-0.09721906177423165
1101.0,-0.02730695081257266
1101.1,0.1622167884907451
1101.2,0.30045907033260666
1101.3,0.4759198776170637
1101.4,0.5670604693910692
1101.5,0.8773949483500537
1101.6,0.9270923537956138
1101.7,1.0153792105575488
1101.8,1.1315547616909942
1101.9,1.0964986591830155
1102.0,1.1709704681502837
1102.1,1.0645950268507156
1102.2,1.0428065963004365
1102.3,0.8357096282703833
1102.4,0.5104188518119237
1102.5,0.448141300528342
1102.6,0.3321544254286953
1102.7,0.21005198602537314
1102.8,0.19401348437222588
1102.9,0.12415412170211396
1103.0,0.07676868727287985
1103.1,-0.025739177075591722
1103.2,-0.15470900722142583
1103.3,-0.20058506599965759
1103.4,-0.25382534391236455
1103.5,-0.24286670012833217
1103.6,-0.20211264930953315
1103.7,-0.14770239022965845
1103.8,-0.02502019459390115
1103.9,0.11954609183412451
1104.0,0.21645983325034332
1104.1,0.4550259084396554
1104.2,0.5138722425888325
1104.3,0.6715185007285228
1104.4,0.8196283780986632
1104.5,1.0554641349175364
1104.6,1.0694945728869119
1104.7,1.1433529927385828
1104.8,1.2760876984231235
1104.9,1.1478614698157605
1105.0,1.213396405130876
1105.1,1.177308072313619
1105.2,1.023704800986653
1105.3,1.0025974601356586
1105.4,0.8373822566018166
1105.5,0.6790055300905489
1105.6,0.5398483094683743
1105.7,0.4290179925590471
1105.8,0.2626886632080867
1105.9,0.09376232915714215
1106.0,-0.010112176470588001
1106.1,-0.07622963629500298
1106.2,-0.12858968268317908
1106.3,-0.1763122030148403
1106.4,-0.1788169411205022
1106.5,-0.15867171584985063
1106.6,-0.08897257246968365
1106.7,-0.01854658637250285
1106.8,0.09610327684184909
1106.9,0.18643980877797234
1107.0,0.34750706849436497
1107.1,0.42436776923136105
1107.2,0.6120055133021709
1107.3,0.6645213102621647
1107.4,0.8430824154867581
1107.5,0.9806997405245927
1107.6,1.0379504394044783
1107.7,1.2062549931187596
1107.8,1.1095399871809897
1107.9,1.138201728005334
1108.0,1.115896395104245
1108.1,1.2029713382497214
1108.2,0.998752219839913
1108.3,0.9907553092626221
1108.4,0.7518059223381585
1108.5,0.7504586767162852
1108.6,0.5896354228167743
1108.7,0.47827456581728306
1108.8,0.3602792653503169
1108.9,0.23792649220743292
1109.0,0.08297448667022456
1109.1,-0.003983591277796425
1109.2,-0.038087205686490065
1109.3,-0.10512235538039741
1109.4,-0.10514439356892852
1109.5,-0.13931881199532922
1109.6,-0.10522076790021571
1109.7,-0.04864173486965745
1109.8,0.0006394615985542174
1109.9,0.0680001964788875
1110.0,0.16100672343693528
1110.1,0.2814043253291575
1110.2,0.4436479771763956
1110.3,0.505653666670035
1110.4,0.6699794591172096
1110.5,0.760061767970508
1110.6,0.862072496264244
1110.7,1.048013342046209
1110.8,0.9750310630422818
1110.9,1.1522476066487062
1111.0,1.086752597713719
1111.1,1.0654068192864983
1111.2,1.08978580409178
1111.3,0.9933745200918047
1111.4,1.015870226849527
1111.5,0.945448000532475
1111.6,0.8805558555010415
1111.7,0.7639687938556944
1111.8,0.6556606024574156
1111.9,0.5797537142782379
1112.0,0.3975040844759116
1112.1,0.309602472006713
1112.2,0.19929407254357454
1112.3,0.05357112093693215
1112.4,-0.032766042942676016
1112.5,-0.07563772828665606
1112.6,-0.10507932143323967
1112.7,-0.12333270359833394
1112.8,-0.12895542270944976
1112.9,-0.10696270172989342
1113.0,-0.029419771850277613
1113.1,-0.026894829879168743
1113.2,0.09377567801086797
1113.3,0.19768867812167285
1113.4,0.28818757037837284
1113.5,0.4025497574489191
1113.6,0.49554291194242467
1113.7,0.6488617158909303
1113.8,0.7171358647039546
1113.9,0.814272713686264
1114.0,0.9662192473331388
1114.1,1.019459950247939
1114.2,1.0968437589985787
1114.3,1.1358881482346777
1114.4,1.1337333212825231
1114.5,1.123901492032217
1114.6,1.1215921614431514
1114.7,1.0758363031691625
1114.8,1.0020427091677504
1114.9,0.8458254737749877
1115.0,0.875887926567103
1115.1,0.714561620801228
1115.2,0.6268679968920997
1115.3,0.4795715531149485
1115.4,0.3716799666048442
1115.5,0.2698510993829685
1115.6,0.10479636839842593
1115.7,0.023863484802376704
1115.8,-0.05509099702749309
1115.9,-0.08485089733415724
1116.0,-0.15268902606690074
1116.1,-0.1835867886182998
1116.2,-0.18124936771960456
1116.3,-0.14987512816321583
1116.4,-0.12648149051203592
1116.5,-0.053756891910000736
1116.6,0.030811123768331353
1116.7,0.14405816700937946
1116.8,0.2497839439548045
1116.9,0.3765765581984684
1117.0,0.4944745284209253
1117.1,0.5441306522820352
1117.2,0.712968994795061
1117.3,0.8331527577956779
1117.4,0.950686550741156
1117.5,1.076126731504058
1117.6,1.2027212551535598
1117.7,1.1756036554807963
1117.8,1.1878167824914805
1117.9,1.197994069136864
1118.0,1.1376853006114611
1118.1,1.1870711104618212
1118.2,1.0974901200541554
1118.3,1.0877550116784478
1118.4,0.9317529189086969
1118.5,0.889316607322696
1118.6,0.7387519204511364
1118.7,0.6323702506088619
1118.8,0.4368939825216014
1118.9,0.3570862995185347
1119.0,0.2540093833325074
1119.1,0.12041232992239152
1119.2,0.023298603088814637
1119.3,-0.07043792108905936
1119.4,-0.1417311754896599
1119.5,-0.20700980980809253
1119.6,-0.22381558335177174
1119.7,-0.2377335317764689
1119.8,-0.2412022408587278
1119.9,-0.2329617821484733
1120.0,-0.16620336554044976
1120.1,-0.08482469076434328
1120.2,-0.016346080557726933
1120.3,0.0939826066634511
1120.4,0.2578575820788885
1120.5,0.35920462069060816
1120.6,0.43752952608360557
1120.7,0.6170181583249496
1120.8,0.7028817336836146
1120.9,0.7990609617334324
1121.0,0.9138823750053359
1121.1,1.0462423516217505
1121.2,1.1471297692535432
1121.3,1.1600258057035466
1121.4,1.1843773017181558
1121.5,1.2999373666686591
1121.6,1.2729763192633845
1121.7,1.2883681077778586
1121.8,1.1675088359897612
1121.9,1.0975727956202492
1122.0,1.0890355868979436
1122.1,0.9853429671458018
1122.2,0.7680539356424734
1122.3,0.748428515190708
1122.4,0.6545680287297154
1122.5,0.4386711824024354
1122.6,0.359341286863779
1122.7,0.22334000795130193
1122.8,0.12899396130100382
1122.9,-0.022617157463271195
1123.0,-0.12052512123470717
1123.1,-0.18652174104259822
1123.2,-0.24165974183207758
1123.3,-0.2802149592804698
1123.4,-0.3218654565646839
1123.5,-0.29097118008728323
1123.6,-0.26573951880658847
1123.7,-0.21102414109898984
1123.8,-0.16292569934912352
1123.9,-0.09468681367276438
1124.0,-0.030060199721216818
1124.1,0.1403895982993908
1124.2,0.284876924026522
1124.3,0.35075240826707954
1124.4,0.4845323599746651
1124.5,0.6651020056533699
1124.6,0.7245074128987207
1124.7,0.8605459751783044
1124.8,1.0469512451350704
1124.9,1.3025261872550076
1125.0,1.2285835928487863
1125.1,1.3433913272144995
1125.2,1.38440432580545
1125.3,1.2424876438994217
1125.4,1.3517859393249638
1125.5,1.312225030984171
1125.6,1.3066058877395754
1125.7,1.1803030843626885
1125.8,1.1167453370773741
1125.9,1.0347902705564627
1126.0,1.0394960543635678
1126.1,0.8178415281687349
1126.2,0.6776018722144029
1126.3,0.5695856021008912
1126.4,0.39007108587158545
1126.5,0.32908892539519125
1126.6,0.16369408881823166
1126.7,0.07958511544008483
1126.8,-0.012838180662044323
1126.9,-0.14894012821123265
1127.0,-0.22704280339206226
1127.1,-0.2608997478125691
1127.2,-0.28959292200527703
1127.3,-0.33394048887673244
1127.4,-0.3309671259883724
1127.5,-0.29564878413128337
1127.6,-0.24569829699986082
1127.7,-0.1923448459053641
1127.8,-0.1128751835407875
1127.9,-0.047402233322946456
1128.0,0.0643819683151038
1128.1,0.15901955974988277
1128.2,0.33698303060868756
1128.3,0.4633789191264385
1128.4,0.6301331713003395
1128.5,0.7297078837142974
1128.6,0.7944742689514144
1128.7,0.9762438273756977
1128.8,1.046604728689118
1128.9,1.1800691005296513
1129.0,1.3396409517354533
1129.1,1.2359487617501774
1129.2,1.2144768748442956
1129.3,1.2706296165229805
1129.4,1.3677646155050074
1129.5,1.3283197911148226
1129.6,1.2625721530974103
1129.7,1.196453990272756
1129.8,1.1093102854266443
1129.9,1.0655941403553173
1130.0,0.9700835558272342
1130.1,0.8436952025457961
1130.2,0.7334327064986221
1130.3,0.6081746836160843
1130.4,0.5288687245313755
1130.5,0.41941937047086736
1130.6,0.254242661028382
1130.7,0.17026709456861833
1130.8,0.00790641378233357
1130.9,-0.018659454053626432
1131.0,-0.13451760158827228
1131.1,-0.15243073541547508
1131.2,-0.23994743400523072
1131.3,-0.2642629203043271
1131.4,-0.2964349995001082
1131.5,-0.2882694533258235
1131.6,-0.2809244491987756
1131.7,-0.23737853514980783
1131.8,-0.1919302179903245
1131.9,-0.16936973922258405
1132.0,-0.03823469404974835
1132.1,0.01723238972303127
1132.2,0.14794141533775923
1132.3,0.20538429555248802
1132.4,0.29887022137180286
1132.5,0.4457149261899534
1132.6,0.48861707524604253
1132.7,0.6436012015511078
1132.8,0.8111774507638226
1132.9,0.9255926669383222
1133.0,0.9069646871496407
1133.1,0.9811671801288459
1133.2,1.1955361639175102
1133.3,1.1536109408210486
1133.4,1.2092593021745095
1133.5,1.316913907537048
1133.6,1.2313207658775271
1133.7,1.2732173889455625
1133.8,1.189211255592714
1133.9,1.2262968296616874
1134.0,1.1719310581862847
1134.1,0.9977121492637889
1134.2,1.0389332992129459
1134.3,1.022044147925363
1134.4,0.7732231699944901
1134.5,0.710271501619463
1134.6,0.5816025284302004
1134.7,0.5633807537598945
1134.8,0.4454180208944803
1134.9,0.3384246478324982
1135.0,0.17883661639956724
1135.1,0.11880736710222689
1135.2,0.05925820523044919
1135.3,-0.008562223934038318
1135.4,-0.06613506918269586
1135.5,-0.12574347342866715
1135.6,-0.11211934061172558
1135.7,-0.18790551785904022
1135.8,-0.1844739623030245
1135.9,-0.1890853549669571
1136.0,-0.177062357289621
1136.1,-0.15056865295733277
1136.2,-0.11126581710662216
1136.3,-0.05895653007473478
1136.4,-0.02454934809029814
1136.5,0.06404404533172812
1136.6,0.16552938527427885
1136.7,0.22719948609450993
1136.8,0.3010089509129505
1136.9,0.3881866825875161
1137.0,0.46621403675633116
1137.1,0.6192559343639177
1137.2,0.6539640862908321
1137.3,0.7654524800354106
1137.4,0.8220571928006587
1137.5,0.8856435585710128
1137.6,0.9592269761603963
1137.7,0.9763805151495769
1137.8,1.112036649059611
1137.9,1.0997034636837306
1138.0,1.0680095495668351
1138.1,1.164998834993218
1138.2,1.0828586338861186
1138.3,1.1107406783434168
1138.4,1.058887086789645
1138.5,1.0344635272950553
1138.6,1.0112322397855655
1138.7,0.9936226540035477
1138.8,0.94759124102105
1138.9,0.8592944204354946
1139.0,0.812503693018227
1139.1,0.8251161438838821
1139.2,0.6324129341786857
1139.3,0.5701176961592263
1139.4,0.48753823044373673
1139.5,0.4186654516237864
1139.6,0.3202821952624916
1139.7,0.25617174524982206
1139.8,0.1662504771363241
1139.9,0.13472225325410908
1140.0,0.08531594224004133
1140.1,0.029020959437024187
1140.2,-0.041188365002927226
1140.3,-0.09506382537995786
1140.4,-0.08597196601079476
1140.5,-0.09435109386006262
1140.6,-0.084467903607585
1140.7,-0.10731700960342232
1140.8,-0.09364986842990232
1140.9,-0.06565308750615664
1141.0,-0.0430180430539481
1141.1,-0.004183830883687059
1141.2,0.046421256299599256
1141.3,0.11656407715114699
1141.4,0.165331633706485
1141.5,0.20524345908543898
1141.6,0.24098819810334055
1141.7,0.3192364682774388
1141.8,0.438930773061945
1141.9,0.49329477855892157
1142.0,0.5259870555315205
1142.1,0.6159067000690186
1142.2,0.6981728516511126
1142.3,0.7949508568028375
1142.4,0.8045557667646929
1142.5,0.8773479016229103
1142.6,0.9095517738118563
1142.7,0.951976473877404
1142.8,0.966845211421076
1142.9,1.0486806283534047
1143.0,1.0075647975564281
1143.1,1.118222007877101
1143.2,1.153814757959684
1143.3,1.1081541607305898
1143.4,0.9668490662792841
1143.5,0.9871187145735264
1143.6,1.083906303037291
1143.7,0.9546222871235572
1143.8,0.97497724696243
1143.9,0.9074954714329003
1144.0,0.8537585584622327
1144.1,0.8020501640202754
1144.2,0.7296609849689673
1144.3,0.6755720898510136
1144.4,0.5709247894970361
1144.5,0.5153326283359835
1144.6,0.46736521132255004
1144.7,0.3584116164328861
1144.8,0.3267370639412639
1144.9,0.3112874600453384
1145.0,0.1961357468586182
1145.1,0.13397013605136657
1145.2,0.06108269075224278
1145.3,0.04608045990206173
1145.4,-0.0067919542743843046
1145.5,-0.07112551533629742
1145.6,-0.09291484603047345
1145.7,-0.11005695696717759
1145.8,-0.11487319732190025
1145.9,-0.10583057182785092
1146.0,-0.10639488785476836
1146.1,-0.12524593941482526
1146.2,-0.07691226070713897
1146.3,-0.07615541787078678
1146.4,-0.03304836654489016
1146.5,0.016257948538779033
1146.6,0.08212293369452958
1146.7,0.08893233511066614
1146.8,0.14977035918486586
1146.9,0.21471667741897071
1147.0,0.36014111662338866
1147.1,0.3920981406339137
1147.2,0.4683834704548899
1147.3,0.5023548490894282
1147.4,0.5446911150626056
1147.5,0.6255062986126306
1147.6,0.7912606515935564
1147.7,0.8318325044370833
1147.8,0.9048222336632883
1147.9,0.925917924664205
1148.0,0.9877521240150867
1148.1,1.029711558794636
1148.2,1.0202931394821368
1148.3,1.104589333590507
1148.4,1.137972645488575
1148.5,1.1301921767278698
1148.6,1.2307647517677505
1148.7,1.3042863679477024
1148.8,1.2476323442879982
1148.9,1.0768605858516704
1149.0,1.182316187660456
1149.1,1.0742185974281462
1149.2,1.0863863153660862
1149.3,1.0435007171852477
1149.4,0.9297399879422265
1149.5,0.8806347120773615
1149.6,0.8672764670614681
1149.7,0.7210422413283164
1149.8,0.7333549817072674
1149.9,0.6586871937514089
1150.0,0.5519630307371088
1150.1,0.49200183101828177
1150.2,0.3381892058837747
1150.3,0.2673858065811654
1150.4,0.21062997570035039
1150.5,0.10860691490401911
1150.6,0.07689250517871013
1150.7,0.015699484652245202
1150.8,-0.013604075348265162
1150.9,-0.10157994194723496
1151.0,-0.15653590515286891
1151.1,-0.18003679971741623
1151.2,-0.21581453229505757
1151.3,-0.2276123805438228
1151.4,-0.22907732785008056
1151.5,-0.23157801598137592
1151.6,-0.21500641205947044
1151.7,-0.24457586260755013
1151.8,-0.21596413598824601
1151.9,-0.149956589377753
1152.0,-0.11763437596900037
1152.1,-0.07982196539624475
1152.2,-0.0458136094325239
1152.3,0.047109783747930296
1152.4,0.10071397133636621
1152.5,0.15513204935205438
1152.6,0.2746580825960162
1152.7,0.3171812380633515
1152.8,0.4166695957390717
1152.9,0.5104164169892694
1153.0,0.607435159227759
1153.1,0.6947741779229345
1153.2,0.7059402891465931
1153.3,0.7240491613483364
1153.4,0.8694307165440602
1153.5,0.9313861877456239
1153.6,1.0751586202302341
1153.7,1.1036661250444457
1153.8,1.1298134042551886
1153.9,1.161434399550836
1154.0,1.2472655009671942
1154.1,1.2202464807201767
1154.2,1.2878354466917687
1154.3,1.3302104601325064
1154.4,1.2636909603687445
1154.5,1.220295407915698
1154.6,1.2326250378501802
1154.7,1.3011740348053367
1154.8,1.169009156376425
1154.9,1.2039465720320663
1155.0,1.0836770416019998
1155.1,1.0667246346216384
1155.2,1.0000555505937494
1155.3,0.9375206507880096
1155.4,0.8119058816875119
1155.5,0.8311217285502227
1155.6,0.5936660253569572
1155.7,0.5893575861924631
1155.8,0.5190888866662833
1155.9,0.4812568234256493
1156.0,0.3903907050775109
1156.1,0.25567551603531746
1156.2,0.14391327365018822
1156.3,0.06913985703697545
1156.4,0.03837889801486379
1156.5,-0.015280844856872203
1156.6,-0.08335430514452592
1156.7,-0.14591700656156265
1156.8,-0.20332826302889748
1156.9,-0.25737131753352593
1157.0,-0.2737170277694871
1157.1,-0.30171582619106185
1157.2,-0.329549957258884
1157.3,-0.3299114121702127
1157.4,-0.33569644926977293
1157.5,-0.3253798307914286
1157.6,-0.3017321804205068
1157.7,-0.26146833305823936
1157.8,-0.23942017804589677
1157.9,-0.21410679290163634
1158.0,-0.1532668547345458
1158.1,-0.08791574599402448
1158.2,-0.019887878515159305
1158.3,0.028330744315258182
1158.4,0.11802085015824046
1158.5,0.10763224042937054
1158.6,0.22093004135169286
1158.7,0.3479030563183504
1158.8,0.47769750022207114
1158.9,0.5274886257299954
1159.0,0.5519019462427424
1159.1,0.6470572727237343
1159.2,0.7299575008970748
1159.3,0.7683040771362424
1159.4,0.8444466956437835
1159.5,0.9600100975624446
1159.6,1.0121668994708384
1159.7,1.1424260736674723
1159.8,1.1173871891556946
1159.9,1.127508683672345
1160.0,1.2141463231113736
1160.1,1.3030391310432465
1160.2,1.2705877110215955
1160.3,1.2764686448537872
1160.4,1.3576926499162691
1160.5,1.2653797386804575
1160.6,1.277589695113607
1160.7,1.231995038720162
1160.8,1.2046070241778126
1160.9,1.1564401265150293
1161.0,1.2564013111121606
1161.1,1.2090067901411203
1161.2,1.1399472447227632
1161.3,0.9679814560035473
1161.4,0.959634208715857
1161.5,0.9380776609773913
1161.6,0.790413522485246
1161.7,0.8211633513891308
1161.8,0.7602438457042354
1161.9,0.6165821358192226
1162.0,0.5456188663522794
1162.1,0.4664209992759331
1162.2,0.45741108630931787
1162.3,0.3684436013423283
1162.4,0.22677373143981697
1162.5,0.18806533708572376
1162.6,0.10778657338084827
1162.7,0.05742501420194064
1162.8,0.028630455001868924
1162.9,-0.03930418843139618
1163.0,-0.0773197527593087
1163.1,-0.15893671980966698
1163.2,-0.16758583782658223
1163.3,-0.2051731694346737
1163.4,-0.2515839522495459
1163.5,-0.26816997543747995
1163.6,-0.2630067734633886
1163.7,-0.2545123494131319
1163.8,-0.23981192625693448
1163.9,-0.2508843331569678
1164.0,-0.22748463991917442
1164.1,-0.22518489042032583
1164.2,-0.18252011083723815
1164.3,-0.15341949743295058
1164.4,-0.10824462591188011
1164.5,-0.10251741715957452
1164.6,-0.023308775853145645
1164.7,0.01639122439094723
1164.8,0.07300796631790572
1164.9,0.11139512613703427
1165.0,0.17492681280371394
1165.1,0.2878444677918974
1165.2,0.3140915142428635
1165.3,0.3566860665979997
1165.4,0.43737605688953823
1165.5,0.5039182828030153
1165.6,0.5962574692053806
1165.7,0.5984590640302896
1165.8,0.727022453635267
1165.9,0.6580352208229243
1166.0,0.8199870893286962
1166.1,0.8813181369987566
1166.2,0.9026888195281806
1166.3,1.0568811595364462
1166.4,0.976835357559588
1166.5,1.0214049214107521
1166.6,1.0897716503817152
1166.7,1.1031396638440694
1166.8,1.144008684834854
1166.9,1.2152843434853344
1167.0,1.174252832434028
1167.1,1.2013441799253626
1167.2,1.1321670490148452
1167.3,1.1621174065102782
1167.4,1.163035327763262
1167.5,1.2172556919209667
1167.6,1.1523581948140753
1167.7,1.0411755195212167
1167.8,1.0236243563949534
1167.9,1.0540568334159863
1168.0,1.0020683059785793
1168.1,0.951458822822015
1168.2,0.9298860024463546
1168.3,0.8908691871643398
1168.4,0.7925472535561782
1168.5,0.7966170361372927
1168.6,0.7242389682948679
1168.7,0.6852556261311418
1168.8,0.6467493310761874
