
frequency,amplitude
1212613622037769.8,0.06997382925898982
1212725817968750.2,2.693540895359924
1212838013899730.8,0.39529122883936724
1212950209830711.2,0.5387389722006146
1213062405761692.0,0.2792406448535602
1213174601692672.5,0.7577532536984004
1213286797623653.0,1.2001344176142077
1213398993554633.5,0.6979399897355321
1213511189485614.0,1.5327304580230758
1213623385416594.8,1.4601599425391172
1213735581347575.2,0.970114590991601
1213847777278555.8,0.9073754026434045
1213959973209536.2,0.48657324131094754
1214072169140516.8,0.4007895566557464
1214184365071497.5,-0.0954107610388301
1214296561002478.0,0.31840643609754765
1214408756933458.5,0.13842022841607146
1214520952864439.0,-0.18475579425629252
1214633148795419.5,-0.8963659720904661
1214745344726400.2,0.7330255841818368
1214857540657380.8,0.3725889395620541
1214969736588361.2,0.27965244226565567
1215081932519341.8,-0.15772811387599805
1215194128450322.2,1.1425257345018631
1215306324381303.0,0.6786706501196702
1215418520312283.5,1.2372217395001721
1215530716243264.0,0.33409572082340383
1215642912174244.5,0.5837852371090058
1215755108105225.0,1.1501437609102918
1215867304036205.5,0.47239392666632635
1215979499967186.2,0.3615389064870893
1216091695898166.8,1.1170111894303956
1216203891829147.2,1.9000647756549005
1216316087760127.8,0.41535464946852974
1216428283691108.2,0.6015697787133669
1216540479622089.0,0.8214877777974371
1216652675553069.5,2.3627077788630246
1216764871484050.0,0.668330237244943
1216877067415030.5,0.7179454791018159
1216989263346011.0,0.011828892311333659
1217101459276991.8,3.8246587824554936
1217213655207972.2,-0.12088297427618953
1217325851138952.8,-0.34707404336460834
1217438047069933.2,-0.3133786480046206
1217550243000913.8,0.11470371242245335
1217662438931894.5,0.013670882956955274
1217774634862875.0,0.08048116064114362
1217886830793855.5,0.21485610627804486
1217999026724836.0,0.756733343022976
1218111222655816.5,0.5752483347151919
1218223418586797.2,0.3997072508457386
1218335614517777.8,0.5968534402118953
1218447810448758.2,0.9739730012942471
1218560006379738.8,1.326401319570201
1218672202310719.2,1.7939588013110364
1218784398241700.0,0.9399804770460185
1218896594172680.5,1.971147323926916
1219008790103661.0,0.6750628258303811
1219120986034641.5,0.8034917499272164
1219233181965622.0,1.144371637689844
1219345377896602.5,0.20835302951449688
1219457573827583.2,0.3475733494578111
1219569769758563.8,-0.13641604466618037
1219681965689544.2,-0.0020814094498122315
1219794161620524.8,1.1679388126632917
1219906357551505.2,-0.48351475946308287
1220018553482486.0,0.13154113331033937
1220130749413466.5,-0.29984205634353
1220242945344447.0,-0.16943575680746625
1220355141275427.5,0.4241122660128815
1220467337206408.0,0.12649824631664539
1220579533137388.8,0.48137202385517563
1220691729068369.2,0.5362639212826488
1220803924999349.8,0.7610994113711197
1220916120930330.2,1.0058878050504794
1221028316861310.8,1.480340354472902
1221140512792291.5,0.7777778561363122
1221252708723272.0,3.1629939052254197
1221364904654252.5,1.8114627018427154
1221477100585233.0,0.9693279986936081
1221589296516213.5,1.0331093104385636
1221701492447194.2,0.8759625602744926
1221813688378174.8,0.3927357549639057
1221925884309155.2,0.23129063859845658
1222038080240135.8,0.39550524649143776
1222150276171116.2,-0.0114059391783594
1222262472102097.0,-0.30890927017377773
1222374668033077.5,0.018154505396668602
1222486863964058.0,0.20742742555003588
1222599059895038.5,-0.322975992531471
1222711255826019.0,-0.14801744503742165
1222823451756999.8,-0.44038153809472075
1222935647687980.2,0.04215928003928987
1223047843618960.8,-0.1715005914101872
1223160039549941.2,0.33622163132374555
1223272235480921.8,1.4917347203155724
1223384431411902.5,0.6744659875502713
1223496627342883.0,1.8263450036122377
1223608823273863.5,1.1552579547526052
1223721019204844.0,0.9854956234169493
1223833215135824.5,1.047209690829629
1223945411066805.0,1.2073165806490858
1224057606997785.8,1.4588764616705412
1224169802928766.2,0.7584424740054714
1224281998859746.8,0.6450672056600829
1224394194790727.2,0.7917105359796797
1224506390721707.8,0.7482440591974392
1224618586652688.5,325036.3957171611
1224730782583669.0,0.30677552065155766
1224842978514649.5,0.48787454818891424
1224955174445630.0,0.2836264551111817
1225067370376610.5,-0.08614838039877247
1225179566307591.2,-0.38441510742815144
1225291762238571.8,-0.2461345541876938
1225403958169552.2,-0.30491894673955144
1225516154100532.8,-0.18529596784261124
1225628350031513.2,-0.2625207190372553
1225740545962494.0,-0.2194575065123758
1225852741893474.5,0.08339256453212789
1225964937824455.0,0.4313126089214571
1226077133755435.5,0.8077465809616988
1226189329686416.0,0.6390408204515861
1226301525617396.8,0.611420890150226
1226413721548377.2,0.9040224921291226
1226525917479357.8,2.1501648577880697
1226638113410338.2,1.3917085227733992
1226750309341318.8,1.4145548121342661
1226862505272299.5,0.9582676125891283
1226974701203280.0,0.9305665175717549
1227086897134260.5,0.6184898051849639
1227199093065241.0,0.991888114912675
1227311288996221.5,1.2330398810616516
1227423484927202.2,0.506347907870508
1227535680858182.8,0.5486607114707305
1227647876789163.2,0.08515135184761623
1227760072720143.8,0.37352753325990573
1227872268651124.2,0.07340295748328546
1227984464582105.0,-0.27331082665917855
1228096660513085.5,-0.16878250576534914
1228208856444066.0,-0.3678638957892659
1228321052375046.5,-0.48663416730809445
1228433248306027.0,-0.44287868281873644
1228545444237007.5,0.06102959368510118
1228657640167988.2,-0.21244907003599656
1228769836098968.8,0.4409517920720714
1228882032029949.2,0.6313363576034523
1228994227960929.8,0.47503403488143464
1229106423891910.2,0.5603861703853495
1229218619822891.0,1.1826652034357787
1229330815753871.5,0.9169727526552891
1229443011684852.0,0.5964039544458934
1229555207615832.5,1.2419756475640058
1229667403546813.0,1.1374516324106199
1229779599477793.8,1.1296582466205798
1229891795408774.2,0.8895633039905946
1230003991339754.8,1.4556603007882771
1230116187270735.2,1.0436070143470353
1230228383201715.8,0.22125690811373555
1230340579132696.5,-0.060144377048947414
1230452775063677.0,-0.0014436371612047026
1230564970994657.5,0.19350032218499902
1230677166925638.0,0.20066805065424223
1230789362856618.5,0.012935280859414061
1230901558787599.2,-0.11629364532296145
1231013754718579.8,-0.2696161668378139
1231125950649560.2,-0.27082395666879566
1231238146580540.8,-0.18502522509927136
1231350342511521.2,-0.1585058883826293
1231462538442502.0,-0.1952787297098217
1231574734373482.5,0.15249982433873543
1231686930304463.0,0.07162423097124324
1231799126235443.5,0.44636678232109106
1231911322166424.0,1.2800725638617976
1232023518097404.5,0.7728025137813878
1232135714028385.2,0.976635766937789
1232247909959365.8,1.6465369105533847
1232360105890346.2,1.113540391485398
1232472301821326.8,1.4724406883982273
1232584497752307.2,1.2637156284109567
1232696693683288.0,0.9756692207039147
1232808889614268.5,1.3676437436592057
1232921085545249.0,1.0154149617418735
1233033281476229.5,0.5131386499494625
1233145477407210.0,0.3311433034016371
1233257673338190.8,0.16661582460066413
1233369869269171.2,0.5190349501887513
1233482065200151.8,0.23611843037648161
1233594261131132.2,0.07092551845429544
1233706457062112.8,-0.034788709032498324
1233818652993093.5,-0.04323979085617488
1233930848924074.0,-0.388688768781232
1234043044855054.5,-0.029799099504941445
1234155240786035.0,-0.41396465742040445
1234267436717015.5,-0.39330006623619934
1234379632647996.2,-0.013803888233484551
1234491828578976.8,-0.15281578974189752
1234604024509957.2,0.1061586536061099
1234716220440937.8,0.5186237650885415
1234828416371918.2,0.6428729264505221
1234940612302899.0,0.5205625990171564
1235052808233879.5,0.767819904110925
1235165004164860.0,1.6092459432678483
1235277200095840.5,1.2801223358111704
1235389396026821.0,0.9057671171563667
1235501591957801.8,1.3345817739253927
1235613787888782.2,1.295081993557528
1235725983819762.8,0.7204320898537295
1235838179750743.2,0.8686017893021809
1235950375681723.8,0.7609101841292919
1236062571612704.5,0.9447428963683268
1236174767543685.0,0.3971648962702037
1236286963474665.5,0.9691058837505839
1236399159405646.0,0.048423345661072384
1236511355336626.5,-0.1473430147721938
1236623551267607.0,0.5112664916690103
1236735747198587.8,0.34597815207883115
1236847943129568.2,-0.1274242069935638
1236960139060548.8,-0.25916660877912207
1237072334991529.2,-0.15756945270457104
1237184530922509.8,-0.2300423991844027
1237296726853490.5,-0.09292132054464404
1237408922784471.0,0.22144145526216466
1237521118715451.5,0.0665672546662832
1237633314646432.0,0.20973730973767898
1237745510577412.5,0.8539622516147884
1237857706508393.2,0.47378747283206074
1237969902439373.8,0.8513390526490262
1238082098370354.2,1.0989902164422973
1238194294301334.8,1.1088535233494965
1238306490232315.2,1.3237974595105553
1238418686163296.0,1.501056598203942
1238530882094276.5,1.20894989799937
1238643078025257.0,1.0015736292445896
1238755273956237.5,0.9996670928954952
1238867469887218.0,1.0978893839329789
1238979665818198.8,0.8478016386275725
1239091861749179.2,0.7492652729779153
1239204057680159.8,0.7866024972538785
1239316253611140.2,0.5853083868874769
1239428449542120.8,0.6704202077321243
1239540645473101.5,0.31962693033343537
1239652841404082.0,0.31329653967530413
1239765037335062.5,-0.021240314544873642
1239877233266043.0,-0.270691821085155
1239989429197023.5,-0.32086959461668374
1240101625128004.0,-0.057505881954289836
1240213821058984.8,-0.11200704033629778
1240326016989965.2,0.1766023081086334
1240438212920945.8,0.026711455798154163
1240550408851926.2,0.2000341528066711
1240662604782907.0,0.6431645278501837
1240774800713887.5,0.2940080270023928
1240886996644868.0,0.4919480507119034
1240999192575848.5,1.041340724142413
1241111388506829.0,0.9417149322986851
1241223584437809.5,0.8018435517523415
1241335780368790.2,0.7624196958599242
1241447976299770.8,1.2717402780769367
1241560172230751.2,2.795243290495648
1241672368161731.8,0.9689662116770003
1241784564092712.2,1.3388588938243382
1241896760023693.0,0.9502239794954752
1242008955954673.5,1.17153842512845
1242121151885654.0,0.614229931834657
1242233347816634.5,0.2191388483786242
1242345543747615.0,0.37041051032800343
1242457739678595.8,0.22978420922167087
1242569935609576.2,0.07638875704552214
1242682131540556.8,0.10265217000928126
1242794327471537.2,0.22755433938550382
1242906523402517.8,0.15333632900351632
1243018719333498.5,0.01740087740554672
1243130915264479.0,0.10494562028612932
1243243111195459.5,-0.040495968958110265
1243355307126440.0,-0.131404314200862
1243467503057420.5,0.1670746085354502
1243579698988401.2,0.03969891965254233
1243691894919381.8,0.07691205303985314
1243804090850362.2,0.3568018772693497
1243916286781342.8,0.35606417723144235
1244028482712323.2,0.7820923698579355
1244140678643304.0,0.9745813601280537
1244252874574284.5,1.10979172807146
1244365070505265.0,0.9998459595074071
1244477266436245.5,1.2605785628782638
1244589462367226.0,0.9296689901267995
1244701658298206.5,0.9532185087091624
1244813854229187.2,0.9341539488645633
1244926050160167.8,0.7905968585949817
1245038246091148.2,1.2319077102004783
1245150442022128.8,0.7227830950852764
1245262637953109.2,0.6138379158920179
1245374833884090.0,0.2693749723613979
1245487029815070.5,0.27467117042327166
1245599225746051.0,0.15716369726942625
1245711421677031.5,0.3264120552301103
1245823617608012.0,0.1314580651771691
1245935813538992.8,-0.02997634387462485
1246048009469973.2,0.1532870542035814
1246160205400953.8,-0.023784760554304344
1246272401331934.2,0.03907291977874937
1246384597262914.8,0.008885761200732357
1246496793193895.5,-0.010139820105257909
1246608989124876.0,0.11427658015732735
1246721185055856.5,0.2616849894288181
1246833380986837.0,0.38124588973292595
1246945576917817.5,0.5884269269693965
1247057772848798.2,0.877791625930364
1247169968779778.8,0.5918103905728308
1247282164710759.2,1.1951816522558039
1247394360641739.8,1.0665651902979902
1247506556572720.2,0.9511401860326043
1247618752503701.0,0.8762668067585002
1247730948434681.5,1.0837983991946487
1247843144365662.0,0.9053605785738918
1247955340296642.5,1.0658775164620844
1248067536227623.0,0.8039329147100392
1248179732158603.8,1.006094179589467
1248291928089584.2,0.9164763496357059
1248404124020564.8,0.5171137764354287
1248516319951545.2,0.29477975680967555
1248628515882525.8,0.2651475293533233
1248740711813506.5,0.1661867894074575
1248852907744487.0,0.040164315784708235
1248965103675467.5,0.07899085768732995
1249077299606448.0,-0.014154378837864577
1249189495537428.5,-0.05991087703197204
1249301691468409.0,-0.04543768596370207
1249413887399389.8,-0.02948239768447511
1249526083330370.2,-0.04120282760122161
1249638279261350.8,0.18659400633318976
1249750475192331.2,-0.04689321129142281
1249862671123311.8,0.4142334462151403
1249974867054292.5,0.5656852086004711
1250087062985273.0,0.945866119507987
1250199258916253.5,0.7966422983915835
1250311454847234.0,0.7004025515315553
1250423650778214.5,0.6970678170398634
1250535846709195.2,0.8169742513103887
1250648042640175.8,0.8434347117740845
1250760238571156.2,1.0812502555863692
1250872434502136.8,0.9413711948870344
1250984630433117.2,1.0755885672521264
1251096826364098.0,0.929671112792764
1251209022295078.5,0.7765337879005377
1251321218226059.0,0.6495311318089853
1251433414157039.5,0.6204901857182203
1251545610088020.0,0.48723754631647354
1251657806019000.8,0.371585780991793
1251770001949981.2,0.4820096460759956
1251882197880961.8,0.31171843898193163
1251994393811942.2,0.3299145634829381
1252106589742922.8,0.21487302683919177
1252218785673903.5,-0.052203307192143236
1252330981604884.0,-0.09653400466370106
1252443177535864.5,0.1479732989804556
1252555373466845.0,-0.2096982101650993
1252667569397825.5,0.012143347178042949
1252779765328806.0,-0.2146409108135854
1252891961259786.8,0.30246909275712597
1253004157190767.2,0.10355123707753258
1253116353121747.8,0.08972596302144001
1253228549052728.2,0.15001703235133373
1253340744983708.8,0.3056503502486208
1253452940914689.5,0.9933923199279667
1253565136845670.0,0.725794487368987
1253677332776650.5,0.7213794312035335
1253789528707631.0,1.417536484065426
1253901724638611.5,0.7983743360697872
1254013920569592.2,1.1613486759722098
1254126116500572.8,1.0835318967624397
1254238312431553.2,1.20116998237296
1254350508362533.8,1.0970448410442737
1254462704293514.2,0.8034736046169662
1254574900224495.0,0.7443012464132651
1254687096155475.5,0.9613350559686781
1254799292086456.0,0.48051487767932016
1254911488017436.5,0.8666704589895123
1255023683948417.0,0.462345240510599
1255135879879397.8,0.5144593187030707
1255248075810378.2,0.04448122984547854
1255360271741358.8,0.22103950819895601
1255472467672339.2,0.1504800088477201
1255584663603319.8,-0.16571545800510973
1255696859534300.5,-0.1776674905717564
1255809055465281.0,-0.07015824772353917
1255921251396261.5,-0.05756203460461028
1256033447327242.0,-0.19794377877141547
1256145643258222.5,-0.1274746257361694
1256257839189203.2,-0.035004013649588474
1256370035120183.8,0.3643197482497458
1256482231051164.2,0.07124796891598806
1256594426982144.8,0.3446225067649111
1256706622913125.2,0.506918467044943
1256818818844106.0,0.4897845523910173
1256931014775086.5,0.8834016306096858
1257043210706067.0,0.686592872915823
1257155406637047.5,0.6788992842364143
1257267602568028.0,0.998552762846422
1257379798499008.5,1.591352987348798
1257491994429989.2,1.2282703335154994
1257604190360969.8,1.3299841719079215
1257716386291950.2,1.0419892153268402
1257828582222930.8,1.1997110340031452
1257940778153911.2,0.9774783841448923
1258052974084892.0,1.079486632235318
1258165170015872.5,0.8353921726444019
1258277365946853.0,0.5766872104776668
1258389561877833.5,0.6024604137318396
1258501757808814.0,0.5053804513113668
1258613953739794.8,0.5377928759685442
1258726149670775.2,0.09190736757329918
1258838345601755.8,0.20204664498353161
1258950541532736.2,-0.04727622799762742
1259062737463716.8,-0.04392061595887938
1259174933394697.5,-0.18103937890203659
1259287129325678.0,-0.2252652937143567
1259399325256658.5,-0.2145828702629408
1259511521187639.0,-0.2186534086912208
1259623717118619.5,-0.21983106494850663
1259735913049600.2,-0.2460014167400159
1259848108980580.8,-0.14074834491293287
1259960304911561.2,0.06421029267404142
1260072500842541.8,0.18912553674582225
1260184696773522.2,0.6120705680930728
1260296892704503.0,0.6553416876539694
1260409088635483.5,0.6160739580966
1260521284566464.0,1.1027422253317114
1260633480497444.5,1.0000484202016535
1260745676428425.0,1.1944837182742214
1260857872359405.8,1.3396011934352503
1260970068290386.2,1.0238292147662253
1261082264221366.8,1.2702735771072102
1261194460152347.2,1.3810240110989531
1261306656083327.8,0.9249154789843018
1261418852014308.5,0.9210461923428777
1261531047945289.0,0.9503581575869855
1261643243876269.5,0.938003147134908
1261755439807250.0,0.6271779081237017
1261867635738230.5,0.6734090179578421
1261979831669211.0,0.5609036295537722
1262092027600191.8,0.3873598840800916
1262204223531172.2,0.15646115370675148
1262316419462152.8,0.09846732201651173
1262428615393133.2,-0.0449509198787467
1262540811324113.8,-0.37681773177603944
1262653007255094.5,-0.1902840225104861
1262765203186075.0,-0.2593527861887057
1262877399117055.5,-0.1630785615608511
1262989595048036.0,-0.0007402733591890659
1263101790979016.5,-0.23530550756401436
1263213986909997.2,-0.08486088577834613
1263326182840977.8,-0.07862017789537731
1263438378771958.2,0.00977567510186057
1263550574702938.8,0.13646789811906737
1263662770633919.2,0.3000518824159623
1263774966564900.0,0.6551734592025829
1263887162495880.5,0.5572028310622654
1263999358426861.0,0.5682143918779
1264111554357841.5,0.9472191884051507
1264223750288822.0,0.9033993526760554
1264335946219802.8,1.1267695386685042
1264448142150783.2,1.023930124307961
1264560338081763.8,2.2943978004819034
1264672534012744.2,1.0621412467440527
1264784729943724.8,1.3337406688635753
1264896925874705.5,1.1360361220392803
1265009121805686.0,1.02534952394716
1265121317736666.5,1.0440954537279716
1265233513667647.0,0.8935143631322382
1265345709598627.5,0.7883792874950851
1265457905529608.0,0.6767421047285691
1265570101460588.8,0.7445863211199133
1265682297391569.2,0.315097089913768
1265794493322549.8,0.2921173121627342
1265906689253530.2,0.03961731934855363
1266018885184510.8,0.012048211399953566
1266131081115491.5,-0.06109207245798904
1266243277046472.0,-0.16043898160451395
1266355472977452.5,-0.08824804270671012
1266467668908433.0,-0.3848928166731161
1266579864839413.5,-0.14173606520991508
1266692060770394.2,-0.35746756880577013
1266804256701374.8,-0.3289241240004787
1266916452632355.2,-0.235896255910361
1267028648563335.8,-0.20964256376248636
1267140844494316.2,-0.03219621310517379
1267253040425297.0,0.17099822619397576
1267365236356277.5,0.23820532864882338
1267477432287258.0,0.36009000660697527
1267589628218238.5,0.4599655624745837
1267701824149219.0,0.5022632934489181
1267814020080199.8,0.8508037290511468
1267926216011180.2,0.7949840261389693
1268038411942160.8,0.9080455185500541
1268150607873141.2,1.218546474757456
1268262803804121.8,1.2968979790303048
1268374999735102.5,1.464053199864356
1268487195666083.0,1.1704429510039063
1268599391597063.5,1.1634457052361888
1268711587528044.0,1.0229921927533216
1268823783459024.5,1.1474097194783588
1268935979390005.2,1.100519881786249
1269048175320985.8,0.9776297193387335
1269160371251966.2,0.9818425691970634
1269272567182946.8,0.5666842660473278
1269384763113927.2,0.5128419071787305
1269496959044908.0,0.42182962715036465
1269609154975888.5,0.5709688302066324
1269721350906869.0,0.3487323965860346
1269833546837849.5,0.0839841855592313
1269945742768830.0,0.028436209148161737
1270057938699810.5,-0.16832080247207865
1270170134630791.2,-0.3188667314424871
1270282330561771.8,-0.33909103347660596
1270394526492752.2,-0.3594087813455359
1270506722423732.8,-0.18096998545087975
1270618918354713.2,-0.29251110925324453
1270731114285694.0,-0.03937072462044594
1270843310216674.5,0.007554187629667528
1270955506147655.0,-0.16266588759536268
1271067702078635.5,0.12025428756550975
1271179898009616.0,0.22629882882207658
1271292093940596.8,0.41189983074246855
1271404289871577.2,0.42546636687603867
1271516485802557.8,0.8356479572055203
1271628681733538.2,0.9297038912470004
1271740877664518.8,0.9328250754219577
1271853073595499.5,1.1861762847151576
1271965269526480.0,0.7521568798628115
1272077465457460.5,1.3072966810666462
1272189661388441.0,0.9756358884310719
1272301857319421.5,0.9037886679531187
1272414053250402.2,1.159012632786459
1272526249181382.8,1.3443209241215521
1272638445112363.2,1.2889917601418226
1272750641043343.8,0.8710483747717525
1272862836974324.2,0.9973002944162876
1272975032905305.0,0.9974841282692076
1273087228836285.5,0.7687771258525491
1273199424767266.0,0.5293739425219965
1273311620698246.5,0.5668869777350959
1273423816629227.0,0.2891154204074802
1273536012560207.5,0.1650559452410649
1273648208491188.2,0.1530624027973986
1273760404422168.8,-0.040715412348031506
1273872600353149.2,-0.09834702837511003
1273984796284129.8,-0.15604154858441385
1274096992215110.5,-0.17255716972715404
1274209188146091.0,-0.24454461800798716
1274321384077071.5,-0.05916056176896109
1274433580008052.0,-0.1515331199714459
1274545775939032.5,0.015285035344519636
1274657971870013.0,-0.25568935862391734
1274770167800993.8,0.06852292765790623
1274882363731974.2,0.11320858064437726
1274994559662954.8,0.30317078238615924
1275106755593935.2,0.47064379854938077
1275218951524915.8,0.4265460141124725
1275331147455896.5,0.5339547455226189
1275443343386877.0,0.7367865079067076
1275555539317857.5,0.687336484518033
1275667735248838.0,0.8665124589749896
1275779931179818.5,0.9664282429330173
1275892127110799.2,0.9653947162926714
1276004323041779.8,1.0416987692981983
1276116518972760.2,1.113556138070801
1276228714903740.8,1.5335773173613878
1276340910834721.2,1.1353506630299095
1276453106765702.0,1.0593971323741536
1276565302696682.5,1.0086149091547258
1276677498627663.0,0.974727406977507
1276789694558643.5,0.885349324182507
1276901890489624.0,1.0298605280693616
1277014086420604.8,0.8662807674305496
1277126282351585.2,0.6736130484950723
1277238478282565.8,0.4738943260160946
1277350674213546.2,0.419119272169541
1277462870144526.8,0.2175890917528842
1277575066075507.5,0.14752902751206123
1277687262006488.0,0.3004183222732982
1277799457937468.5,0.07378420700786119
1277911653868449.0,0.004853399014082542
1278023849799429.5,-0.13444194153527372
1278136045730410.0,-0.04429244698367066
1278248241661390.8,-0.1381114750493538
1278360437592371.2,-0.1705740295414384
1278472633523351.8,-0.1288085932220763
1278584829454332.2,-0.026116078321088518
1278697025385313.0,0.1104515660270217
1278809221316293.5,0.09615946584826957
1278921417247274.0,0.16315135401613023
1279033613178254.5,0.3275381279991757
1279145809109235.0,0.21058810019398097
1279258005040215.5,0.5458207658760776
1279370200971196.2,0.6807290867079395
1279482396902176.8,0.6514954791134393
1279594592833157.2,0.8378969161925182
1279706788764137.8,0.9242088254572166
1279818984695118.2,1.1236883729950262
1279931180626099.0,0.8887349812483214
1280043376557079.5,1.0955582715868741
1280155572488060.0,0.9799517441063508
1280267768419040.5,1.0861985328727102
1280379964350021.0,0.9935327501715941
1280492160281001.8,0.9109297899338877
1280604356211982.2,0.8049640414056326
1280716552142962.8,0.7258740103939276
1280828748073943.2,0.7819874449055495
1280940944004923.8,0.7455439622887334
1281053139935904.5,0.6049144913151877
1281165335866885.0,0.5045980403773319
1281277531797865.5,0.38739642418244397
1281389727728846.0,0.23988533478271926
1281501923659826.5,0.1357722223464301
1281614119590807.0,0.29937696259736457
1281726315521787.8,0.20228477958751184
1281838511452768.2,0.04554746837967406
1281950707383748.8,0.036788156283084426
1282062903314729.2,0.0027196800712989576
1282175099245710.0,-0.05070511573425107
1282287295176690.5,-0.07126563678708722
1282399491107671.0,0.018543208532352102
1282511687038651.5,0.022808233991585776
1282623882969632.0,0.1408084866722056
1282736078900612.5,0.15546550221507546
1282848274831593.2,0.1634929240932988
1282960470762573.8,0.25005845804108695
1283072666693554.2,0.3971078390092704
1283184862624534.8,0.37713182691463265
1283297058555515.2,0.6445304961485357
1283409254486496.0,0.5123125645111132
1283521450417476.5,0.8318398441039698
1283633646348457.0,0.7380353254494535
1283745842279437.5,0.8463309311987172
1283858038210418.0,0.8472645070882655
1283970234141398.8,0.9956384606773533
1284082430072379.2,1.1169267799681437
1284194626003359.8,1.1141079101717772
1284306821934340.2,0.9396276222583845
1284419017865320.8,1.307910393304629
1284531213796301.5,0.7808501030248195
1284643409727282.0,1.0313320239997923
1284755605658262.5,0.8763698857536942
1284867801589243.0,0.8129086895778803
1284979997520223.5,0.7491831501595158
1285092193451204.2,0.643452993146544
1285204389382184.8,0.5379319605067322
1285316585313165.2,0.4107072610483449
1285428781244145.8,0.2058685083201941
1285540977175126.2,0.3019050458992159
1285653173106107.0,0.18952661887211625
1285765369037087.5,0.1664073221890969
1285877564968068.0,0.10275907358208479
1285989760899048.5,0.007323872936693555
1286101956830029.0,-0.023858823589630714
1286214152761009.5,0.12679863938584687
1286326348691990.2,-0.019409046900939357
1286438544622970.8,-0.037792208887826514
1286550740553951.2,0.11946145084134323
1286662936484931.8,0.04251487782370869
1286775132415912.5,0.026034420722646414
1286887328346893.0,0.2533446740234675
1286999524277873.5,0.19496819662079137
1287111720208854.0,0.3324118616237533
