
wavelengths,amplitude
1081.7,0.9694644443052128
1081.8,1.022206336655526
1081.9,1.1078820517660797
1082.0,0.8965970300506657
1082.1,0.6933215592159063
1082.2,0.34201965577838533
1082.3,0.1756689851755416
1082.4,-0.04367290521540197
1082.5,-0.10965909401591922
1082.6,-0.0402229156811022
1082.7,0.13419426074169813
1082.8,0.40017455486676085
1082.9,0.7868020929350433
1083.0,0.9082576060056795
1083.1,1.1015883155822075
1083.2,1.0591211357133425
1083.3,0.8670109660144766
1083.4,0.7016288019551824
1083.5,0.40848654903563486
1083.6,0.18190296767017586
1083.7,-0.020796534324209567
1083.8,-0.09613877548339282
1083.9,-0.0433164063546853
1084.0,0.16170106748825042
1084.1,0.38440927482712467
1084.2,0.5922995054205272
1084.3,0.8197178527532474
1084.4,1.0264959867960612
1084.5,0.9825384908516498
1084.6,0.9533958415049607
1084.7,0.6800621762711633
1084.8,0.472259547989652
1084.9,0.2020167670861419
1085.0,0.046298981451241054
1085.1,-0.10265928380035017
1085.2,-0.05409374326140588
1085.3,0.10186220073953642
1085.4,0.3606476982207009
1085.5,0.5998120515852106
1085.6,0.841485369144207
1085.7,0.9761923344790098
1085.8,1.0522812402764767
1085.9,1.045263825295932
1086.0,0.7888008772436622
1086.1,0.5649036471996588
1086.2,0.3139030444600727
1086.3,0.07684015894172558
1086.4,-0.03842108784233792
1086.5,-0.0630732008901667
1086.6,0.07108205953087657
1086.7,0.26172835190477806
1086.8,0.5038402667195319
1086.9,0.7624148328755095
1087.0,0.9024437843546553
1087.1,1.074893940509718
1087.2,1.0254413966508265
1087.3,0.8295407118982429
1087.4,0.6272234181703304
1087.5,0.4340104081142528
1087.6,0.21782874251776702
1087.7,-0.01305158634275751
1087.8,-0.05925485991520679
1087.9,-0.0038472503502025765
1088.0,0.1362576751194657
1088.1,0.37205681381509004
1088.2,0.6267837668974743
1088.3,0.8778218690216033
1088.4,0.9800786886043379
1088.5,0.9995007143025378
1088.6,0.997093968018191
1088.7,0.7662435177786276
1088.8,0.5608044604495401
1088.9,0.33306532191588273
1089.0,0.14203412027486592
1089.1,-0.03330288490339603
1089.2,-0.06142252813846292
1089.3,0.015776199092290943
1089.4,0.2040145994623812
1089.5,0.4475563810711834
1089.6,0.6823214767578327
1089.7,0.9257472273520064
1089.8,1.0220765562906753
1089.9,1.0290872960732875
1090.0,0.919393310043824
1090.1,0.7908048489178197
1090.2,0.5692312980918675
1090.3,0.34672907960567995
1090.4,0.06435200715317081
1090.5,-0.06465043602966496
1090.6,-0.06201114714527067
1090.7,0.02648139834345672
1090.8,0.21922614293703804
1090.9,0.49739436496550804
1091.0,0.728803599825505
1091.1,0.8742678821756635
1091.2,1.0083719056131641
1091.3,1.0740033257039248
1091.4,0.9418447779900523
1091.5,0.8054043597339525
1091.6,0.5467971436526332
1091.7,0.3044302442371579
1091.8,0.10144202287643614
1091.9,-0.05425604901096237
1092.0,-0.07780018938476188
1092.1,-0.0013703666631075604
1092.2,0.14140692129312812
1092.3,0.4037100957242946
1092.4,0.6183810489615488
1092.5,0.8185789661926247
1092.6,0.9781631495000037
1092.7,1.082133084594644
1092.8,0.9504108219417479
1092.9,0.7717981838130022
1093.0,0.570851994078659
1093.1,0.360001459459359
1093.2,0.17083267655880355
1093.3,-0.013318224048204888
1093.4,-0.09434835837480905
1093.5,-0.0409732666263715
1093.6,0.11693589224751437
1093.7,0.30642204530587225
1093.8,0.5096709716025553
1093.9,0.7552581867548097
1094.0,0.9841536643908942
1094.1,1.1003676785204295
1094.2,0.9674943908778342
1094.3,0.8501596002552236
1094.4,0.6984824777215562
1094.5,0.48283522648287336
1094.6,0.23532823703667818
1094.7,0.06130647856263372
1094.8,-0.07347703164431144
1094.9,-0.07173296256564841
1095.0,0.0105617004505359
1095.1,0.23524882669885963
1095.2,0.43439338233322494
1095.3,0.7697169678307784
1095.4,0.908325940928781
1095.5,0.9632382596615314
1095.6,1.021997287495363
1095.7,0.9752456785592222
1095.8,0.8890003737658406
1095.9,0.6579755172862668
1096.0,0.4221174956059639
1096.1,0.14301625071134844
1096.2,-0.011169151137153839
1096.3,-0.047947555683773346
1096.4,-0.05138750696200703
1096.5,0.08491679209524755
1096.6,0.2517061749379805
1096.7,0.4940707503128096
1096.8,0.6994584201508764
1096.9,0.9394739431263769
1097.0,1.0985298207617726
1097.1,0.9673300020196203
1097.2,1.0293762091441339
1097.3,0.8126813675781348
1097.4,0.5824553954330871
1097.5,0.4894291256032464
1097.6,0.19943647579172355
1097.7,0.03123001470364073
1097.8,-0.0452431454553432
1097.9,-0.026896615864827115
1098.0,0.08895037345825381
1098.1,0.2576847530522863
1098.2,0.45156516681086617
1098.3,0.6257804059070098
1098.4,0.8260553770253529
1098.5,1.0247600464702447
1098.6,0.9749399013820851
1098.7,1.0318034618390828
1098.8,0.9617486440161648
1098.9,0.7132857220603478
1099.0,0.472984497532102
1099.1,0.24229755985119547
1099.2,0.07955114750389827
1099.3,-0.016482846114778446
1099.4,-0.027643408645922837
1099.5,0.012201533658708383
1099.6,0.1886186331515149
1099.7,0.41640908389958636
1099.8,0.6064642198885704
1099.9,0.7022407755604914
1100.0,0.9751819561205707
1100.1,1.0362773836684076
1100.2,1.033876754557303
1100.3,0.853517276479822
1100.4,0.6922877155294304
1100.5,0.5181413219705762
1100.6,0.3629578213966483
1100.7,0.09966336897318295
1100.8,0.015081055532445377
1100.9,-0.015767502395365375
1101.0,0.03082548403496725
1101.1,0.1485858181229097
1101.2,0.24602969667198016
1101.3,0.5221615220241209
1101.4,0.7573289280098198
1101.5,0.9168515577751856
1101.6,0.9786091357887031
1101.7,1.1218500707742067
1101.8,1.0260202676209311
1101.9,0.7862735628350331
1102.0,0.6295521590585603
1102.1,0.457168726643888
1102.2,0.2582102079388444
1102.3,0.07097691204567841
1102.4,0.06284888142805586
1102.5,0.04019472136843747
1102.6,0.08766765610136797
1102.7,0.18946426896014518
1102.8,0.36275694457894586
1102.9,0.5053038301287628
1103.0,0.6783118064025366
1103.1,0.924048679338363
1103.2,1.010137977553249
1103.3,0.9893159472753844
1103.4,0.9795135638622512
1103.5,0.7663355544825405
1103.6,0.5912538654697491
1103.7,0.41606990030839125
1103.8,0.2544430101616585
1103.9,0.09343686732848737
1104.0,0.03569605924856503
1104.1,0.0012409616716402905
1104.2,0.051523435780773584
1104.3,0.1712025680528248
1104.4,0.3458446896982243
1104.5,0.47698716341914765
1104.6,0.7196661745260841
1104.7,0.8792924217061404
1104.8,0.9512053769028618
1104.9,0.9556506322157851
1105.0,0.9493364232347251
1105.1,0.806463566441114
1105.2,0.6998105194083176
1105.3,0.5169722591931626
1105.4,0.31053127492572175
1105.5,0.11102476312553711
1105.6,0.026011745767556653
1105.7,0.0051072896917907585
1105.8,0.0615325132446915
1105.9,0.12975050367340982
1106.0,0.28230374319221596
1106.1,0.4891403362489073
1106.2,0.6722856846146827
1106.3,0.8563376938212107
1106.4,0.9141659670113479
1106.5,1.0210376457273913
1106.6,0.9513494713140798
1106.7,0.8269568722053544
1106.8,0.6847463563596047
1106.9,0.565294329429552
1107.0,0.3795070894592746
1107.1,0.18662508342468753
1107.2,0.08297774250238822
1107.3,-0.019934963065689974
1107.4,0.005025120825044011
1107.5,0.07971879151253984
1107.6,0.18700565055578763
1107.7,0.3968517516547223
1107.8,0.5901090925550092
1107.9,0.7546344089346082
1108.0,0.900160526865359
1108.1,0.934677483163367
1108.2,0.9493373888960045
1108.3,0.9638485277868344
1108.4,0.7555617764781518
1108.5,0.6965487833028307
1108.6,0.5331657322727524
1108.7,0.29989954147227565
1108.8,0.13587244314403402
1108.9,0.002218515047417782
1109.0,-0.0193896471137304
1109.1,0.004627173385996634
1109.2,0.04812362050830408
1109.3,0.19697245231998406
1109.4,0.447817685037497
1109.5,0.5796689556210812
1109.6,0.7646373075149612
1109.7,0.8652024832148923
1109.8,1.0178237632215696
1109.9,1.0032037078856426
1110.0,0.9421651967516171
1110.1,0.9212948537169395
1110.2,0.713303748575889
1110.3,0.5346869312235281
1110.4,0.28880563484967336
1110.5,0.2191505254752139
1110.6,0.03570294648327845
1110.7,-0.04476100036644724
1110.8,-0.03912937153403705
1110.9,0.009312970518366133
1111.0,0.11001514950256538
1111.1,0.3163036270411456
1111.2,0.5088647050054106
1111.3,0.6469863548608941
1111.4,0.8196556685371058
1111.5,0.9370113225058206
1111.6,1.0076468704134887
1111.7,0.9590542341168774
1111.8,0.9197249353600941
1111.9,0.8296698240800631
1112.0,0.6460520191963751
1112.1,0.4382894361589213
1112.2,0.2720997875938304
1112.3,0.0697253506969735
1112.4,-0.010572163524719517
1112.5,-0.06447347264603633
1112.6,-0.07303593393563419
1112.7,0.019985388579822797
1112.8,0.20271599771889184
1112.9,0.3627647227238823
1113.0,0.5790461866012891
1113.1,0.6805274984585058
1113.2,0.8487633499217189
1113.3,0.9885647313161993
1113.4,1.1646257323133444
1113.5,1.042145886581928
1113.6,0.9087503304411879
1113.7,0.7401775712825956
1113.8,0.6101044631715663
1113.9,0.42114620616134596
1114.0,0.26987305160064823
1114.1,0.08981957197365416
1114.2,-0.04706111457371877
1114.3,-0.09611985737073622
1114.4,-0.09933375339717598
1114.5,-0.018275881057501983
1114.6,0.11185334475608505
1114.7,0.3401290030576725
1114.8,0.5538781479843639
1114.9,0.6901949423992856
1115.0,0.8263436898133999
1115.1,0.9574665574916896
1115.2,1.0956779819894433
1115.3,1.124596526308941
1115.4,0.9549926571390505
1115.5,0.8391876505696632
1115.6,0.6714045891581963
1115.7,0.5601355713483236
1115.8,0.32190733167490176
1115.9,0.13708156656463957
1116.0,-0.027942263889117615
1116.1,-0.09190922649586623
1116.2,-0.11162447052335835
1116.3,-0.044636675542350804
1116.4,0.05882020150462539
1116.5,0.1696237130929944
1116.6,0.3301341240944971
1116.7,0.5620918405912861
1116.8,0.7667184976771979
1116.9,0.985373972854863
1117.0,1.1165410984810626
1117.1,1.1316188722754073
1117.2,1.0068398697967798
1117.3,0.9755995190697075
1117.4,0.8429585892348799
1117.5,0.6614157431798718
1117.6,0.41603769002677926
1117.7,0.23925012362591763
1117.8,0.11117138108732481
1117.9,-0.02845091043476912
1118.0,-0.1118869527874397
1118.1,-0.11899569460165492
1118.2,-0.08766114745880427
1118.3,0.024583378464496503
1118.4,0.12064248382166952
1118.5,0.37641758420460086
1118.6,0.5786329564096697
1118.7,0.8450393029370837
1118.8,0.8989032017416256
1118.9,0.9854481533129217
1119.0,1.0880164250616615
1119.1,1.0876864933570742
1119.2,1.008720976688334
1119.3,0.816633958918865
1119.4,0.6832582445403621
1119.5,0.5780379800441944
1119.6,0.3259626229690627
1119.7,0.11658730714209274
1119.8,-0.024315257418830682
1119.9,-0.10055371601954366
1120.0,-0.14163297242366613
1120.1,-0.14479522722817434
1120.2,-0.04999506439077776
1120.3,0.07926270199359188
1120.4,0.2671399529926796
1120.5,0.4756666887109004
1120.6,0.6497233812771483
1120.7,0.8982867962498059
1120.8,1.0214325679856224
1120.9,1.0356568332908676
1121.0,1.073219308244222
1121.1,1.115947656083089
1121.2,0.9357615849486474
1121.3,0.7107379311020666
1121.4,0.654239523828903
1121.5,0.5332208025700966
1121.6,0.2621722539807195
1121.7,0.08925270993458763
1121.8,-0.05971038143122844
1121.9,-0.12910673407904666
1122.0,-0.14521230824598158
1122.1,-0.13403714823559015
1122.2,-0.042876024848595574
1122.3,0.10634457332799273
1122.4,0.2947149531918785
1122.5,0.4772544898078289
1122.6,0.700333142062496
1122.7,0.8205392615059925
1122.8,0.9901520497399429
1122.9,1.1107048846519656
1123.0,1.1416940070135173
1123.1,1.1235932583051305
1123.2,0.9344393830554177
1123.3,0.8906542158264175
1123.4,0.7159795877033661
1123.5,0.5207457576097038
1123.6,0.33868716141169336
1123.7,0.150270935853714
1123.8,-0.0025773981491008144
1123.9,-0.09544288185809006
1124.0,-0.16191172057937558
1124.1,-0.1530063752343852
1124.2,-0.08757432329008229
1124.3,0.04645738471194506
1124.4,0.18992810967544135
1124.5,0.3603993977155967
1124.6,0.48642778221959126
1124.7,0.7262935088468574
1124.8,0.9097742221022325
1124.9,0.9734888897864783
1125.0,1.0920183586653147
1125.1,1.1399530895406003
1125.2,0.9825241686789191
1125.3,1.0115295788645782
1125.4,0.8265320044630157
1125.5,0.6391687518361572
1125.6,0.47678289392485107
1125.7,0.2717047167115263
1125.8,0.15888845264475737
1125.9,-0.020595230485322715
1126.0,-0.09875404252992606
1126.1,-0.15622834226897248
1126.2,-0.12035155231657857
1126.3,-0.07167618423203104
1126.4,0.0549962928495077
1126.5,0.18760739455985195
1126.6,0.3626998777886824
1126.7,0.5093381570433194
1126.8,0.6892164366963311
1126.9,0.9089640659706216
1127.0,1.0168958444022944
1127.1,1.0981809326960008
1127.2,1.0323513374227848
1127.3,1.1308916388719918
1127.4,0.976679451074764
1127.5,0.8844458064367393
1127.6,0.6436975431790406
1127.7,0.4898199085376133
1127.8,0.3448435479168579
1127.9,0.18502524188857106
1128.0,0.03707818437310443
1128.1,-0.07229140191040868
1128.2,-0.11907275316749674
1128.3,-0.11166643542596436
1128.4,-0.06526985100121623
1128.5,0.02623440475783088
1128.6,0.1226062170964726
1128.7,0.2789748327080739
1128.8,0.49334593517323333
1128.9,0.6429729954070726
1129.0,0.7917383456185201
1129.1,0.9692355606472309
1129.2,0.9212810897545348
1129.3,1.0205191302790957
1129.4,1.0348658176909737
1129.5,0.9980121839718908
1129.6,0.8930968410351345
1129.7,0.769566385748065
1129.8,0.6396474894810527
1129.9,0.5273202385077914
1130.0,0.3060906274839986
1130.1,0.17301849679947565
1130.2,0.06333859955651903
1130.3,-0.034875494629188084
1130.4,-0.08390926863986199
1130.5,-0.08373363237644324
1130.6,-0.025050957071513814
1130.7,0.06818097542981266
1130.8,0.18510243721772535
1130.9,0.3285966486075266
1131.0,0.48030584360627354
1131.1,0.5971117104802287
1131.2,0.738858751361712
1131.3,0.924551355294079
1131.4,0.8877228274130474
1131.5,0.9796118895352534
1131.6,0.9720760588001149
1131.7,0.968526339659274
1131.8,0.9384388985739998
1131.9,0.8226390481221414
1132.0,0.7158123118919965
1132.1,0.5351288154576673
1132.2,0.4306076988902306
1132.3,0.24250869452269702
1132.4,0.12767104428011639
1132.5,0.038396075268607284
1132.6,-0.027117945815640337
1132.7,-0.0444044105192356
1132.8,-0.02239359501186015
1132.9,0.027467656476926186
1133.0,0.14090631416599012
1133.1,0.24630027350644138
1133.2,0.40734541100158994
1133.3,0.5612599570283346
1133.4,0.6605765293834646
1133.5,0.7483038412525619
1133.6,0.9050482889877374
1133.7,1.0716241083293074
1133.8,1.013529294721321
1133.9,1.00474762763095
1134.0,1.0277967954795661
1134.1,0.8408171620960839
1134.2,0.7194976748803776
1134.3,0.6802469515916365
1134.4,0.5090272003131905
1134.5,0.38188137776510817
1134.6,0.24126757635954607
1134.7,0.16237715745046286
1134.8,0.02546797534544091
1134.9,0.0030185570448849923
1135.0,-0.01703934657471605
1135.1,-0.009583227890468855
1135.2,0.06418996132796845
1135.3,0.17587198805525966
1135.4,0.22125385035351894
1135.5,0.3918024836145991
1135.6,0.539691330483907
1135.7,0.7026678502349011
1135.8,0.7476387174899115
1135.9,0.7924368355781174
1136.0,0.9566047283992241
1136.1,1.017611485375997
1136.2,1.0119276810041635
1136.3,0.9120418245195381
1136.4,0.8642077071344388
1136.5,0.8167643862999482
1136.6,0.6477989082548078
1136.7,0.5663734462687995
1136.8,0.3931773244092996
1136.9,0.26392276894678873
1137.0,0.20518895197268927
1137.1,0.11660516429115902
1137.2,0.053084588680442364
1137.3,0.013562133876808567
1137.4,0.017584523404092892
1137.5,0.014464668515309463
1137.6,0.12563411905945993
1137.7,0.24888420362374522
1137.8,0.31923686303043536
1137.9,0.39364116594536713
1138.0,0.514176855889459
1138.1,0.6510234077471992
1138.2,0.7729312463722122
1138.3,0.8344371745611818
1138.4,0.9246887805904338
1138.5,0.9238323561689602
1138.6,0.9344432970194985
1138.7,0.9831246881830735
1138.8,0.8630610835527388
1138.9,0.7321776457438041
1139.0,0.568721570626252
1139.1,0.491692034909157
1139.2,0.4193582874853562
1139.3,0.30915965620015057
1139.4,0.20956625686963024
1139.5,0.10708501749577014
1139.6,0.05553292079959202
1139.7,0.00889674406037038
1139.8,0.0161066433994677
1139.9,0.06072437275907491
1140.0,0.11942688583369021
1140.1,0.24014522966041218
1140.2,0.34398813828009084
1140.3,0.4723334229053933
1140.4,0.6089804997652897
1140.5,0.7180246215156308
1140.6,0.7271350175853688
1140.7,0.8300975805741492
1140.8,0.8925796690634987
1140.9,0.9555175424557776
1141.0,0.9771450283641795
1141.1,0.9114145855753677
1141.2,0.928896571096385
1141.3,0.827008316919346
1141.4,0.6939537428557871
1141.5,0.6043597841751868
1141.6,0.4887356239234467
1141.7,0.30955702206458946
1141.8,0.20491106864007885
1141.9,0.13384510344904682
1142.0,0.05041426273409125
1142.1,-0.003300119706097766
1142.2,-0.0041027251819478125
1142.3,0.020232049929512677
1142.4,0.0061590827082931
1142.5,0.12607091556194608
1142.6,0.22379462957778978
1142.7,0.2841490147414398
1142.8,0.41936950211583995
1142.9,0.6356919794278911
1143.0,0.6830629292080739
1143.1,0.7924343042965569
1143.2,0.9138664011906972
1143.3,0.9481146648671218
1143.4,0.9302302603643362
1143.5,1.028063362236697
1143.6,0.9869132116970638
1143.7,0.9253517775858547
1143.8,0.8751510269994404
1143.9,0.7384725789440488
1144.0,0.6554937680779396
1144.1,0.5186842754588833
1144.2,0.42494923912094634
1144.3,0.25874506689154136
1144.4,0.12559302797234465
1144.5,0.06177698185918187
1144.6,0.011526018133782434
1144.7,-0.05350604460338523
1144.8,-0.049504212522483826
1144.9,-0.019724744908829535
1145.0,-0.0003463603735870406
1145.1,0.0809002835608548
1145.2,0.22301436990475926
1145.3,0.34314633392481253
1145.4,0.48267503799066425
1145.5,0.6291697513136046
1145.6,0.7651671357864189
1145.7,0.774446917289291
1145.8,0.8933556717072517
1145.9,1.0126574601103835
1146.0,1.0675323927677252
1146.1,1.0665984558337194
1146.2,1.059481877135517
1146.3,0.9863460659557564
1146.4,0.9159247647773872
1146.5,0.867980800108048
1146.6,0.7079142197485006
1146.7,0.5501959580869009
1146.8,0.38067949006141083
1146.9,0.2693232154959646
1147.0,0.1636655559467918
1147.1,0.057787063436527335
1147.2,-0.009456178793848259
1147.3,-0.09228201765905278
1147.4,-0.11896235740826634
1147.5,-0.10356512608043482
1147.6,-0.03961643964972146
1147.7,0.007254146250213222
1147.8,0.10408199209616828
1147.9,0.1630810751799321
1148.0,0.3162465233303165
1148.1,0.5335093559599278
1148.2,0.6419525331371693
1148.3,0.7644845467954654
1148.4,0.8702777995321189
1148.5,0.9982779621847003
1148.6,1.0108878101341539
1148.7,1.0917295337318271
1148.8,1.0428136866237023
1148.9,1.1201785965154993
1149.0,1.0328905681151244
1149.1,0.9322848435650231
1149.2,0.8667512764241507
1149.3,0.7496090534759112
1149.4,0.6388987159407066
1149.5,0.4428728785450458
1149.6,0.3567896490291789
1149.7,0.22468785548499398
1149.8,0.06907376969181737
1149.9,0.018294745388721195
1150.0,-0.11466305007342527
1150.1,-0.1620594603497432
1150.2,-0.15506167582210303
1150.3,-0.12681085491547434
1150.4,-0.10711781848495307
1150.5,-0.041604068248851725
1150.6,0.05145093131124516
1150.7,0.18520941083293335
1150.8,0.3844574018944543
1150.9,0.5060645768640267
1151.0,0.6480080956814728
1151.1,0.7752410393226963
1151.2,0.86703246512314
1151.3,0.9177958365244936
1151.4,1.0190664785386347
1151.5,1.1371512208810322
1151.6,1.1213779683357517
1151.7,1.2549337033504202
1151.8,1.1273786492150393
1151.9,1.0938891945239573
1152.0,0.9300647742384048
1152.1,0.8387305930999481
1152.2,0.6820233190904076
1152.3,0.6480537149780233
1152.4,0.42125660683815436
1152.5,0.2886673402134028
1152.6,0.13857763217491081
1152.7,-0.018020565462155896
1152.8,-0.0736734812038929
1152.9,-0.15926920273098724
1153.0,-0.18501143834201025
1153.1,-0.2080311734392348
1153.2,-0.1869207101208908
1153.3,-0.1163986938439002
1153.4,-0.026030475607957466
1153.5,0.07517609661356628
1153.6,0.17015435468812334
1153.7,0.3012466692394614
1153.8,0.3978962315743284
1153.9,0.5824566273153631
1154.0,0.8830114420529644
1154.1,0.9410372025542788
1154.2,0.9612091563457785
1154.3,1.058240552010739
1154.4,1.143638224690195
1154.5,1.1621659702440978
1154.6,1.1914102927214036
1154.7,1.1307201609211601
1154.8,1.0447770657955333
1154.9,0.9821445200743589
1155.0,0.9367112099018039
1155.1,0.8209207816334757
1155.2,0.6641228665039814
1155.3,0.43140784809225186
1155.4,0.36427244246409474
1155.5,0.16902810435891122
1155.6,0.08954698671916844
1155.7,-0.0016371517583816466
1155.8,-0.09482618733867
1155.9,-0.17205241439278787
1156.0,-0.19528360501008582
1156.1,-0.2013690050365511
1156.2,-0.19576225258557087
1156.3,-0.13577469538397247
1156.4,-0.08140290389192026
1156.5,0.0147358921540202
1156.6,0.18937463014413375
1156.7,0.3440046527478195
1156.8,0.45454235454768205
1156.9,0.4826109231955936
1157.0,0.6240950812711897
1157.1,0.8461099804638595
1157.2,0.9406773865427771
1157.3,1.090042296404871
1157.4,1.1791180060872182
1157.5,1.1596641686656173
1157.6,1.1641112180438309
1157.7,1.1552262971710798
1157.8,1.1131103239092954
1157.9,0.9342849598164487
1158.0,0.9476509431108868
1158.1,0.8868422038284125
1158.2,0.7074374743921616
1158.3,0.6413175405167969
1158.4,0.5445240075770302
1158.5,0.33634098271687013
1158.6,0.15944888587887798
1158.7,0.11568798275197589
1158.8,0.01866605141562358
1158.9,-0.07012633978053952
1159.0,-0.147126305322839
1159.1,-0.19007484548485068
1159.2,-0.21862946370597378
1159.3,-0.18066606684403655
1159.4,-0.10928024519107137
1159.5,-0.09428094384414983
1159.6,-0.024463101273942193
1159.7,0.12826502432495898
1159.8,0.25841128512070766
1159.9,0.34829091075930113
1160.0,0.520641620737744
1160.1,0.6486628027230603
1160.2,0.7705287830507703
1160.3,0.8155733159607047
1160.4,0.9225358544926502
1160.5,1.071234388362011
1160.6,1.1159320943321647
1160.7,1.12540765232278
1160.8,1.0936171060880822
1160.9,1.145614736113738
1161.0,1.0024110077233073
1161.1,1.054293379235413
1161.2,0.8987999267064981
1161.3,0.8050157679107269
1161.4,0.7851126737504428
1161.5,0.6427168765737996
1161.6,0.4656737918670659
1161.7,0.37587907840010915
1161.8,0.2564541631363264
1161.9,0.12886529271294483
1162.0,0.01344347685824061
1162.1,-0.04976937219505512
1162.2,-0.07893450585761703
1162.3,-0.16050635357969317
1162.4,-0.16469269247269744
1162.5,-0.13780576179964812
1162.6,-0.10402279592237505
1162.7,-0.07946582120296306
1162.8,-0.020345180983775572
1162.9,0.031090529250041847
1163.0,0.12645771528502256
1163.1,0.30110824523176144
1163.2,0.5176304528085691
1163.3,0.570904902044594
1163.4,0.6304374428620145
1163.5,0.6547908309308724
1163.6,0.8323539090071209
1163.7,0.9913036470339144
1163.8,1.0834894719549504
1163.9,1.17608274404661
1164.0,1.070251573197823
1164.1,0.9526763144206222
1164.2,1.0745583238553718
1164.3,1.090936897281752
1164.4,1.0691035127925432
1164.5,0.9269682942965702
1164.6,0.77719636701177
1164.7,0.7245486724179266
1164.8,0.6280498554467137
1164.9,0.5194072352588092
1165.0,0.3724770295927131
1165.1,0.35971409225142825
1165.2,0.18723013323437676
1165.3,0.08985281282648361
1165.4,0.027994408053438863
1165.5,-0.03944449493301831
1165.6,-0.04729343469863943
1165.7,-0.11082008839915186
1165.8,-0.10339022140082406
1165.9,-0.09640510693585135
1166.0,-0.08687439715035138
1166.1,-0.009886996194653976
1166.2,0.08101033081958046
1166.3,0.161868421236012
1166.4,0.21142998559983064
1166.5,0.3086707560786071
1166.6,0.4331056552258393
1166.7,0.5476886376028856
1166.8,0.6485138050862236
1166.9,0.7145189731423918
1167.0,0.7911661111312814
1167.1,0.9265645144190748
1167.2,0.9713633815370104
1167.3,1.0059980413067142
1167.4,1.052773922852467
1167.5,1.0471862489875383
1167.6,0.9837403808093044
1167.7,0.9536353996749903
1167.8,0.9549432741552156
1167.9,0.8238081714274379
1168.0,0.753563466833952
1168.1,0.6747970746674391
1168.2,0.6249634587730984
1168.3,0.5186070654788205
1168.4,0.4318631652450634
1168.5,0.353560603445472
1168.6,0.24959869159649198
1168.7,0.12817156981052114
1168.8,0.07442011660246739
1168.9,0.0719671889137559
1169.0,-0.011538151033734999
1169.1,-0.023491361658330594
1169.2,-0.029107899270909853
