
angularFrequency[G rad/s],amplitude
1209135548177372.8,300973.429130139
1209247744108353.2,-164597.162012035
1209359940039333.8,1746798104707.5806
1209472135970314.2,1.5098864773341742
1209584331901295.0,0.966816064096137
1209696527832275.5,-8739.425596659628
1209808723763256.0,4.009155395497969
1209920919694236.5,0.893634728500243
1210033115625217.0,-0.653837451565336
1210145311556197.8,-0.0808219203681209
1210257507487178.2,47356.67501012785
1210369703418158.8,0.11865024476519902
1210481899349139.2,-0.5552671868710135
1210594095280119.8,1057031.884008101
1210706291211100.5,454352.64677404537
1210818487142081.0,-241876.3111126011
1210930683073061.5,-226996.8386110897
1211042879004042.0,1.3062006146808738
1211155074935022.5,0.8299236028241113
1211267270866003.0,1.1289195000547407
1211379466796983.8,-809046.257518665
1211491662727964.2,-0.869973093715174
1211603858658944.8,-0.4640169804318401
1211716054589925.2,-2.0769202692918514
1211828250520905.8,183459.50326770815
1211940446451886.5,-672117.0350426965
1212052642382867.0,0.6444429910275168
1212164838313847.5,-0.23636084590814047
1212277034244828.0,-567763.9111831164
1212389230175808.5,400130.3835809452
1212501426106789.2,141807.75648566833
1212613622037769.8,-0.4181605983024676
1212725817968750.2,-1.5864232244862118
1212838013899730.8,-70065.04633112953
1212950209830711.2,-0.048912538321820694
1213062405761692.0,640976.1468831971
1213174601692672.5,-0.08028259195711115
1213286797623653.0,1.331062606452476
1213398993554633.5,0.6746041369436689
1213511189485614.0,0.1785570654712804
1213623385416594.8,-107602.32421094232
1213735581347575.2,-342648.9233517871
1213847777278555.8,1.6312746899291346
1213959973209536.2,-187556.28686851216
1214072169140516.8,0.4562416679533132
1214184365071497.5,-0.42413621402654583
1214296561002478.0,-0.5035127708256413
1214408756933458.5,-250284.47564164156
1214520952864439.0,-1.092628167456621
1214633148795419.5,-0.8088180138000622
1214745344726400.2,310102.9754744915
1214857540657380.8,-0.038198508134386855
1214969736588361.2,0.3014967685187407
1215081932519341.8,-0.8986119901863955
1215194128450322.2,-0.33839701732196503
1215306324381303.0,-0.163821762637675
1215418520312283.5,-585043.4664836454
1215530716243264.0,0.33974560714898777
1215642912174244.5,508561.8558506455
1215755108105225.0,-771680.0429190338
1215867304036205.5,-0.5253264548488731
1215979499967186.2,0.8738963698175802
1216091695898166.8,1.355455638995092
1216203891829147.2,0.8053078703219355
1216316087760127.8,1.4305212964739005
1216428283691108.2,0.7694394398455198
1216540479622089.0,-0.011603662843500482
1216652675553069.5,1.7153199948525701
1216764871484050.0,0.004817707321337877
1216877067415030.5,0.22437306667089532
1216989263346011.0,0.16561513744695314
1217101459276991.8,2.525821161064482
1217213655207972.2,-0.11399206986895566
1217325851138952.8,0.4640958443798155
1217438047069933.2,11325269.914761221
1217550243000913.8,0.41562273406750855
1217662438931894.5,0.3775492276117952
1217774634862875.0,0.9485097722579615
1217886830793855.5,0.33844102294980904
1217999026724836.0,-1.010227785604501
1218111222655816.5,-0.12547984920903152
1218223418586797.2,18.321281754223605
1218335614517777.8,-0.4735158422687539
1218447810448758.2,0.8617911764974469
1218560006379738.8,1086472.0503189634
1218672202310719.2,820419.9533982668
1218784398241700.0,1.4493796344966619
1218896594172680.5,0.14283158064678167
1219008790103661.0,-225463.6791618926
1219120986034641.5,98939.82805590457
1219233181965622.0,-2.4647546341899464
1219345377896602.5,0.23952274902158013
1219457573827583.2,104728.37071671618
1219569769758563.8,-0.023749438453881954
1219681965689544.2,-0.863751708379656
1219794161620524.8,905286.2982217949
1219906357551505.2,-0.32894471538520104
1220018553482486.0,-0.5317149664156932
1220130749413466.5,1236134175774.0806
1220242945344447.0,272751.9352936456
1220355141275427.5,883695.5365299841
1220467337206408.0,0.4278952683055702
1220579533137388.8,-0.2830577235235245
1220691729068369.2,-0.011238015064286814
1220803924999349.8,-0.08305248699534451
1220916120930330.2,-0.22060693551363952
1221028316861310.8,0.6683627920883471
1221140512792291.5,-1204524.2490196815
1221252708723272.0,117860.53259265599
1221364904654252.5,-423557.9606276125
1221477100585233.0,-128838.75004583383
1221589296516213.5,-315458.3692711109
1221701492447194.2,-244835.547231082
1221813688378174.8,3.153611038070921
1221925884309155.2,0.18047963005841472
1222038080240135.8,-0.59124416175791
1222150276171116.2,0.2604830602298426
1222262472102097.0,-0.007733805725428643
1222374668033077.5,-0.10473791258579745
1222486863964058.0,0.13191279322876664
1222599059895038.5,-112779.54624376472
1222711255826019.0,1.354744544391942
1222823451756999.8,-467363.54422754626
1222935647687980.2,0.41480366429362797
1223047843618960.8,209276.167609689
1223160039549941.2,1.2568681928581535
1223272235480921.8,3.957518953551146
1223384431411902.5,1.3560878694891012
1223496627342883.0,1011545.1337674643
1223608823273863.5,-741449.8522305179
1223721019204844.0,507715.5739990028
1223833215135824.5,-7.228257749140302
1223945411066805.0,0.40562338656560226
1224057606997785.8,0.4763382534267511
1224169802928766.2,-847352.8988624754
1224281998859746.8,-0.3563301617481135
1224394194790727.2,-1.9015361821930108
1224506390721707.8,-1.4543047922609849
1224618586652688.5,-126448.72676783257
1224730782583669.0,-1407701.4324554289
1224842978514649.5,-0.42654035098448606
1224955174445630.0,5.357020111856585
1225067370376610.5,-0.5349841603498052
1225179566307591.2,0.6609991749893719
1225291762238571.8,-2.9482181561952068
1225403958169552.2,-1.9900734482361015
1225516154100532.8,-97206.34042231271
1225628350031513.2,0.5086798324672276
1225740545962494.0,-0.2675466773777793
1225852741893474.5,-307716.3129440533
1225964937824455.0,-0.4859032376858348
1226077133755435.5,1121384.9458980013
1226189329686416.0,-0.3534509737702371
1226301525617396.8,0.035385487116893925
1226413721548377.2,0.5139387969171988
1226525917479357.8,-391558.976465607
1226638113410338.2,0.9829465019293834
1226750309341318.8,-83235.20785816984
1226862505272299.5,0.24073062711149282
1226974701203280.0,0.335986732115475
1227086897134260.5,0.6090935562416656
1227199093065241.0,1.177371638222089
1227311288996221.5,0.24506698447530745
1227423484927202.2,-2.927109030265683
1227535680858182.8,0.06337867099132728
1227647876789163.2,-0.1329207594506484
1227760072720143.8,0.10301645449822085
1227872268651124.2,0.1999183301157916
1227984464582105.0,4147343.384479966
1228096660513085.5,1114926.8921786766
1228208856444066.0,188408.66344728478
1228321052375046.5,675174.359117868
1228433248306027.0,0.2306012133809608
1228545444237007.5,0.3508695289044451
1228657640167988.2,0.7041095181358109
1228769836098968.8,-2.2924735229278927
1228882032029949.2,1.7443392684935
1228994227960929.8,1.2289007253680082
1229106423891910.2,-881437.445174697
1229218619822891.0,-727620.1755976507
1229330815753871.5,-0.600239273890751
1229443011684852.0,-322829.73376633273
1229555207615832.5,0.1430479290245566
1229667403546813.0,0.46626751661782384
1229779599477793.8,0.32817358527324475
1229891795408774.2,7.561448959755966
1230003991339754.8,0.9543634654330527
1230116187270735.2,0.5539556194356219
1230228383201715.8,8.847497930419962
1230340579132696.5,1.2549485257929207
1230452775063677.0,0.9054611645640891
1230564970994657.5,-0.34970893016362786
1230677166925638.0,-486175.70173335285
1230789362856618.5,1164436.4344526818
1230901558787599.2,181407.76336303694
1231013754718579.8,-0.6833102723325382
1231125950649560.2,-0.05665295942412063
1231238146580540.8,265770.3431063108
1231350342511521.2,3777389.9643691736
1231462538442502.0,-0.7485337309907638
1231574734373482.5,-969249.7826745481
1231686930304463.0,0.02259164022816253
1231799126235443.5,-0.3368551668043932
1231911322166424.0,0.2087545892576141
1232023518097404.5,-661451.0608524239
1232135714028385.2,-518294.3073021067
1232247909959365.8,0.28728753535780555
1232360105890346.2,-578484.0276018959
1232472301821326.8,1207299.783954187
1232584497752307.2,-913962.0495241132
1232696693683288.0,-848609.3612966058
1232808889614268.5,245140.3485445884
1232921085545249.0,-197776.55792020666
1233033281476229.5,-0.26009062090213386
1233145477407210.0,0.0382168615018538
1233257673338190.8,1.2426873165809076
1233369869269171.2,0.31665028562245695
1233482065200151.8,0.6583302729883957
1233594261131132.2,0.7634932232432615
1233706457062112.8,-0.11064080911333975
1233818652993093.5,-405891.3114338304
1233930848924074.0,1.2381891442014274
1234043044855054.5,280427.17471122724
1234155240786035.0,0.3540079988173107
1234267436717015.5,0.27274538198814463
1234379632647996.2,20068.679479140792
1234491828578976.8,0.3946904087733528
1234604024509957.2,0.7664888450372389
1234716220440937.8,194452.71305791909
1234828416371918.2,0.7945386959071391
1234940612302899.0,0.846268595200272
1235052808233879.5,2.2033435070693845
1235165004164860.0,536865.8553187735
1235277200095840.5,77010.69158911421
1235389396026821.0,662065.5180558461
1235501591957801.8,56416.36676269291
1235613787888782.2,-500284.00768689136
1235725983819762.8,1.212664835367081
1235838179750743.2,-0.3493100372323682
1235950375681723.8,1.1625272939415732
1236062571612704.5,0.17445045450671842
1236174767543685.0,2.0284761207479223
1236286963474665.5,2.9260242231646307
1236399159405646.0,0.42589922576780026
1236511355336626.5,0.6919799873190026
1236623551267607.0,0.32705291509555406
1236735747198587.8,0.06106154195294922
1236847943129568.2,1.289898988979421
1236960139060548.8,-1.6402300630211002
1237072334991529.2,-547459.574462668
1237184530922509.8,-0.2917780300714856
1237296726853490.5,-351628.04133499385
1237408922784471.0,-800408.6836910904
1237521118715451.5,-565608.9988965285
1237633314646432.0,-153114.97820866772
1237745510577412.5,3.3566225188094125
1237857706508393.2,1.5235232699601315
1237969902439373.8,0.681954345544411
1238082098370354.2,0.8665677667524695
1238194294301334.8,94086.71787884142
1238306490232315.2,-490874.3976910426
1238418686163296.0,-1.1296323699470698
1238530882094276.5,-336002.23244673916
1238643078025257.0,0.8777005585896912
1238755273956237.5,0.26214239577407994
1238867469887218.0,973216.0148487292
1238979665818198.8,75854.49049380358
1239091861749179.2,1.8737932348187865
1239204057680159.8,-0.3325570304818711
1239316253611140.2,1277742.929825994
1239428449542120.8,-319967.8023784894
1239540645473101.5,0.18186189239376013
1239652841404082.0,399956.50821250054
1239765037335062.5,511627.62116553436
1239877233266043.0,1.3099153335770266
1239989429197023.5,1129595.4999604116
1240101625128004.0,1156499.7373254278
1240213821058984.8,0.11357066393879364
1240326016989965.2,2.076368282208752
1240438212920945.8,0.5488404379981253
1240550408851926.2,438176.59516538325
1240662604782907.0,-207974.6617915992
1240774800713887.5,-526258.7295110067
1240886996644868.0,4.906207508478832
1240999192575848.5,1.9823255203942793
1241111388506829.0,0.4241864868059774
1241223584437809.5,0.37503901885591423
1241335780368790.2,1.689286916836138
1241447976299770.8,1.9921081352592886
1241560172230751.2,-0.5469577238939791
1241672368161731.8,215095.08500834572
1241784564092712.2,0.4100480941389038
1241896760023693.0,2.6959176041908357
1242008955954673.5,-0.22547061622476144
1242121151885654.0,-1.7114252698051784
1242233347816634.5,-2.7625581375012294
1242345543747615.0,-0.15622026662688374
1242457739678595.8,-0.21568680344028662
1242569935609576.2,-0.02665704121233159
1242682131540556.8,0.8183576179508076
1242794327471537.2,0.11540795460930407
1242906523402517.8,-1.5535077805762953
1243018719333498.5,-0.8318056607587351
1243130915264479.0,-2.6508836476272295
1243243111195459.5,0.18302977693982037
1243355307126440.0,-0.41057310125080126
1243467503057420.5,-0.9027660723078054
1243579698988401.2,-0.6476484905319925
1243691894919381.8,-1.6936535107979862
1243804090850362.2,-0.10580626363002084
1243916286781342.8,0.389432319811957
1244028482712323.2,-22.386571584200123
1244140678643304.0,-274996.20154464216
1244252874574284.5,1145178.0622848875
1244365070505265.0,-0.07850958395024632
1244477266436245.5,-794185.8639970395
1244589462367226.0,-0.19759113315993782
1244701658298206.5,0.9879357083314223
1244813854229187.2,0.3325540703795383
1244926050160167.8,0.2859321717675423
1245038246091148.2,0.41440311254922085
1245150442022128.8,100308.86170015173
1245262637953109.2,-0.24239698348086308
1245374833884090.0,0.06874060945079352
1245487029815070.5,2.0609148445533085
1245599225746051.0,0.7868990678070239
1245711421677031.5,0.6118279922615085
1245823617608012.0,2.053378247050698
1245935813538992.8,734184.0824355297
1246048009469973.2,0.8375517711046939
1246160205400953.8,1.5356374767502239
1246272401331934.2,710874.0798032526
1246384597262914.8,1.382923086983889
1246496793193895.5,1.6788366793337974
1246608989124876.0,1706656.4413973643
1246721185055856.5,1142579.5885997105
1246833380986837.0,0.9499593700531795
1246945576917817.5,0.666871633674989
1247057772848798.2,0.2890544363316045
1247169968779778.8,1.9394140394451267
1247282164710759.2,1.2727876974883052
1247394360641739.8,0.6027961915473794
1247506556572720.2,1.9477212701530464
1247618752503701.0,-0.6711058739817951
1247730948434681.5,-0.23692255584451077
1247843144365662.0,-357534.5478279483
1247955340296642.5,-0.3705091837154705
1248067536227623.0,9.39679874115745
1248179732158603.8,0.03801870823577812
1248291928089584.2,602196.9964272816
1248404124020564.8,-1.1358074676684704
1248516319951545.2,-0.38086879949094066
1248628515882525.8,-0.7595196561390584
1248740711813506.5,-714430.6888796894
1248852907744487.0,-0.09900785731423987
1248965103675467.5,0.19476374842892044
1249077299606448.0,-0.8757855755706652
1249189495537428.5,-0.4462657573442331
1249301691468409.0,-2.779759303073283
1249413887399389.8,0.786625987714829
1249526083330370.2,-0.2869763130417319
1249638279261350.8,-4.6039900845278865
1249750475192331.2,-0.5402450118535739
1249862671123311.8,-0.10540664202505078
1249974867054292.5,-643771.5721230627
1250087062985273.0,-2.0413005261295996
1250199258916253.5,-0.10833948738143706
1250311454847234.0,-0.21744889119461497
1250423650778214.5,-0.028131383174976786
1250535846709195.2,-9276.980190209511
1250648042640175.8,0.3468372810914039
1250760238571156.2,-0.8933871805028906
1250872434502136.8,1.3316860109884943
1250984630433117.2,593430.4791075258
1251096826364098.0,0.7898241082851994
1251209022295078.5,0.1635400008969187
1251321218226059.0,2.9560670002412013
1251433414157039.5,467690.584427282
1251545610088020.0,-565179.1664103885
1251657806019000.8,0.30559823907630435
1251770001949981.2,607183.0099523235
1251882197880961.8,1.5096673395703202
1251994393811942.2,379320.84658837505
1252106589742922.8,0.829340092993946
1252218785673903.5,1.446591516135797
1252330981604884.0,626340.5376959618
1252443177535864.5,474320.95244784385
1252555373466845.0,1022069.3670891986
1252667569397825.5,0.7169741081323139
1252779765328806.0,0.8153585575856827
1252891961259786.8,455222.4865316782
1253004157190767.2,722204.9186661924
1253116353121747.8,0.48912961606374555
1253228549052728.2,0.6875296219821428
1253340744983708.8,-0.07417730655148588
1253452940914689.5,2.0252576273385148
1253565136845670.0,1.5447854722896688
1253677332776650.5,628405.3889965913
1253789528707631.0,0.9191244187462942
1253901724638611.5,0.07381997281279837
1254013920569592.2,-0.013265643508695206
1254126116500572.8,-357034.82098975126
1254238312431553.2,0.070315012596418
1254350508362533.8,0.054457105038524314
1254462704293514.2,-736944.0294229238
1254574900224495.0,0.17858152559266496
1254687096155475.5,-0.15970449095644038
1254799292086456.0,-3.0942538836328355
1254911488017436.5,0.36930915584193613
1255023683948417.0,0.18980459243165895
1255135879879397.8,-5.193966395651674
1255248075810378.2,-0.24387104260164086
1255360271741358.8,-1.1333512109477408
1255472467672339.2,-607549.064167953
1255584663603319.8,-746274.0897230316
1255696859534300.5,-811448.2824115081
1255809055465281.0,-3.129152775122279
1255921251396261.5,0.16681789713792283
1256033447327242.0,-159289.330851081
1256145643258222.5,-0.1451107910904722
1256257839189203.2,-0.09152725084517041
1256370035120183.8,-0.768474772692338
1256482231051164.2,2.6359879729266376
1256594426982144.8,0.2639881320877306
1256706622913125.2,939328.1437365502
1256818818844106.0,1247.262203596494
1256931014775086.5,0.39838388748798986
1257043210706067.0,0.4979787376226969
1257155406637047.5,0.869711554977628
1257267602568028.0,1.0575139733039884
1257379798499008.5,0.44572189401008855
1257491994429989.2,1598307.7351860595
1257604190360969.8,1661815.5964956477
1257716386291950.2,0.7793248583925692
1257828582222930.8,782874.7705720747
1257940778153911.2,1081905.3220933732
1258052974084892.0,1308221.0478395983
1258165170015872.5,0.5040639625352771
1258277365946853.0,0.6642010063218615
1258389561877833.5,3.873180927415372
1258501757808814.0,1067207.60821636
1258613953739794.8,597813.4313190142
1258726149670775.2,0.9368409003342136
1258838345601755.8,1.3370533698631173
1258950541532736.2,0.2552883669792333
1259062737463716.8,0.3043444891140314
1259174933394697.5,-365220.57616865856
1259287129325678.0,-141772.5208386068
1259399325256658.5,0.4539881126921731
1259511521187639.0,317698.74487522396
1259623717118619.5,-0.8839941157345673
1259735913049600.2,-2.1412494871207084
1259848108980580.8,-0.1611507647208277
1259960304911561.2,-396864.880292898
1260072500842541.8,0.12186518816849533
1260184696773522.2,-0.5084400274791925
1260296892704503.0,-0.3550966835791077
1260409088635483.5,-0.7529510162591796
1260521284566464.0,-0.6308533902276928
1260633480497444.5,0.15827473003397718
1260745676428425.0,0.11252339963656557
1260857872359405.8,-0.45724241156477197
1260970068290386.2,-0.774208180388275
1261082264221366.8,-0.8921013939751973
1261194460152347.2,-0.7852921547810738
1261306656083327.8,-0.2107936595067335
1261418852014308.5,0.26542725203188505
1261531047945289.0,0.11579368370587753
1261643243876269.5,0.5418858749770111
1261755439807250.0,-202314.39825687182
1261867635738230.5,0.4008341497438253
1261979831669211.0,67802.31187727551
1262092027600191.8,3.0836057082263086
1262204223531172.2,-0.27807876933633735
1262316419462152.8,0.26365326492776403
1262428615393133.2,0.4841829500153173
1262540811324113.8,1.1994060749505815
1262653007255094.5,1.6743473377830376
1262765203186075.0,0.6270705642037436
1262877399117055.5,0.7537614110466907
1262989595048036.0,0.802102275189393
1263101790979016.5,1361107.1825658423
1263213986909997.2,1.0665887573511643
1263326182840977.8,2.110065782280461
1263438378771958.2,330507.41407278605
1263550574702938.8,2.279926264284645
1263662770633919.2,1.3414456205984828
1263774966564900.0,1.264252408120724
1263887162495880.5,0.7889837821084683
1263999358426861.0,1.6709539731905443
1264111554357841.5,1.43925251931103
1264223750288822.0,3.082499645464204
1264335946219802.8,0.38745548491450565
1264448142150783.2,0.25022233753596296
1264560338081763.8,0.8512389119066104
1264672534012744.2,0.1319290212055291
1264784729943724.8,11141.553616354207
1264896925874705.5,-122882.72941010456
1265009121805686.0,-0.32816289867852155
1265121317736666.5,-0.05582964029166417
1265233513667647.0,-0.19730815490602796
1265345709598627.5,-0.12072420532226447
1265457905529608.0,0.32959772355252037
1265570101460588.8,-0.9801126406300871
1265682297391569.2,-0.5667193810215877
1265794493322549.8,-4.370862767724822
1265906689253530.2,0.08615754344085777
1266018885184510.8,-0.6677434624370078
1266131081115491.5,-0.052827854301421714
1266243277046472.0,-0.461954544941136
1266355472977452.5,-806910.9118682949
1266467668908433.0,-0.04340369045905427
1266579864839413.5,-0.22302170492723
1266692060770394.2,-1.544341547048236
1266804256701374.8,0.02510609443465975
1266916452632355.2,0.10663786676305659
1267028648563335.8,-0.015457840186854163
1267140844494316.2,-0.17328770881114536
1267253040425297.0,0.3284772054122849
1267365236356277.5,1.0112084702261503
1267477432287258.0,1.2943163560898838
1267589628218238.5,1.1134831294250538
1267701824149219.0,3.368207194708112
1267814020080199.8,0.799767434530159
1267926216011180.2,0.772463242912953
1268038411942160.8,1.4988113521832573
1268150607873141.2,1191897.4731874557
1268262803804121.8,1.1777857541955463
1268374999735102.5,0.8136484694564431
1268487195666083.0,0.9474866465866064
1268599391597063.5,0.7973862174150033
1268711587528044.0,0.8771735426800362
1268823783459024.5,1.0972843912923966
1268935979390005.2,1.0556172600586997
1269048175320985.8,1.523319110320282
1269160371251966.2,0.44970705849569187
1269272567182946.8,2.029106946844013
1269384763113927.2,111953.23901887688
1269496959044908.0,775053.7748672615
1269609154975888.5,571208.2637797311
1269721350906869.0,-0.09708794891837258
1269833546837849.5,2.56270802408809
1269945742768830.0,150961.27832531338
1270057938699810.5,0.05149199170881468
1270170134630791.2,0.6483883534392569
1270282330561771.8,-0.9274182398120359
1270394526492752.2,-0.3691152790638733
1270506722423732.8,-0.4298489274352586
1270618918354713.2,-892797.0177111392
1270731114285694.0,-1053775.2990185614
1270843310216674.5,-964411.6060694264
1270955506147655.0,66926.83245936336
1271067702078635.5,-0.9397858873055646
1271179898009616.0,-0.6525251315681181
1271292093940596.8,-0.04161948326013183
1271404289871577.2,-0.3975439460095041
1271516485802557.8,-0.08847036150665658
1271628681733538.2,-0.2808748783444574
1271740877664518.8,-0.8472322907545973
1271853073595499.5,0.16463624605770352
1271965269526480.0,-249684.77585477137
1272077465457460.5,0.20753053769556012
1272189661388441.0,0.13609511447509126
1272301857319421.5,0.007778012511352887
1272414053250402.2,-0.44605129072234084
1272526249181382.8,0.3676345257280777
1272638445112363.2,0.5414671726035878
1272750641043343.8,0.1284819611309193
1272862836974324.2,1.0653006890843595
1272975032905305.0,1.1108607669870214
1273087228836285.5,1.97476563558947
1273199424767266.0,1.0614877024057858
1273311620698246.5,669770.2262599723
1273423816629227.0,8.401722453002925
1273536012560207.5,1.8129356789754831
1273648208491188.2,0.9688802670644308
1273760404422168.8,621585.1271479133
1273872600353149.2,1.4545959480821153
1273984796284129.8,0.6319143652961796
1274096992215110.5,1.811658541026529
1274209188146091.0,1207910.132669543
1274321384077071.5,0.45567353518645815
1274433580008052.0,1.1502501100994091
1274545775939032.5,0.4918961034517344
1274657971870013.0,3.5252168259515453
1274770167800993.8,0.46131563634318884
1274882363731974.2,143808.85374882442
1274994559662954.8,0.002078887375583402
1275106755593935.2,0.33732165372273043
1275218951524915.8,-0.13041603080842754
1275331147455896.5,0.26231898444239093
1275443343386877.0,0.27663832976755537
1275555539317857.5,0.06853683243673395
1275667735248838.0,0.17053495594573465
1275779931179818.5,-1.189870373588854
1275892127110799.2,-0.6320344203774764
1276004323041779.8,-935867.5713854893
1276116518972760.2,-1076716.2637805233
1276228714903740.8,-0.08519898166183648
1276340910834721.2,-0.15659343968390674
1276453106765702.0,-0.23930942010092776
1276565302696682.5,-727684.8288467395
1276677498627663.0,-0.7300432161075854
1276789694558643.5,-0.9771129753219716
1276901890489624.0,0.06323299707236617
1277014086420604.8,-244535.09131671584
1277126282351585.2,-393087.91961860383
1277238478282565.8,-147665.38675195436
1277350674213546.2,0.6893341381196979
1277462870144526.8,0.5575858061039812
1277575066075507.5,0.45620285804325916
1277687262006488.0,0.7455037159363482
1277799457937468.5,0.30828624857758385
1277911653868449.0,0.7792216194142154
1278023849799429.5,5.425247777019889
1278136045730410.0,0.3431610189118221
1278248241661390.8,1.9445855222730069
1278360437592371.2,3.281944950037873
1278472633523351.8,2.1763512678329384
1278584829454332.2,1.06808272121488
1278697025385313.0,1.413883598693844
1278809221316293.5,3.1820931630819067
1278921417247274.0,1507587.268550822
1279033613178254.5,1014493.1941109719
1279145809109235.0,1.2388541606056545
1279258005040215.5,1042836.7653606376
1279370200971196.2,1.0712232657125136
1279482396902176.8,0.7457027219863203
1279594592833157.2,0.9143093376495668
1279706788764137.8,0.2625135885011199
1279818984695118.2,0.569042892596038
1279931180626099.0,0.40911251446675384
1280043376557079.5,0.2535384642356504
1280155572488060.0,0.25301534833048595
1280267768419040.5,0.4453505975625474
1280379964350021.0,0.16114084422569502
1280492160281001.8,0.11797720987603423
1280604356211982.2,0.49141305448896344
1280716552142962.8,-1.1928221915407895
1280828748073943.2,-0.26334324387696406
1280940944004923.8,0.22676525498746722
1281053139935904.5,-0.3648181169094433
1281165335866885.0,-0.9260515046531238
1281277531797865.5,-0.49607283809550157
1281389727728846.0,-0.08340339456957531
1281501923659826.5,0.28957397529003526
1281614119590807.0,-0.3480168934817988
1281726315521787.8,-0.9087874949694498
1281838511452768.2,-0.021985310310945846
1281950707383748.8,-0.42892544217795225
1282062903314729.2,-0.1419042746895076
1282175099245710.0,0.5123915655249125
1282287295176690.5,0.5292907151327902
1282399491107671.0,167428.12929070485
1282511687038651.5,0.4492718454735278
1282623882969632.0,2.319695286667324
1282736078900612.5,0.7248284670067956
1282848274831593.2,1.0506925993830352
1282960470762573.8,1.1043914515391444
1283072666693554.2,442824.16782829067
1283184862624534.8,2.267177450561732
1283297058555515.2,0.9820005790905916
1283409254486496.0,2.564752714421831
1283521450417476.5,693453.3276831456
1283633646348457.0,1.751113778086545
1283745842279437.5,1.453019503640382
1283858038210418.0,486358.62435808365
1283970234141398.8,0.8590937997567186
1284082430072379.2,0.7029314669721681
1284194626003359.8,0.9842689846427879
1284306821934340.2,3.619282016800133
1284419017865320.8,1.3194243547913187
1284531213796301.5,0.5464200790793944
1284643409727282.0,0.6782163514408925
1284755605658262.5,0.485051441376905
1284867801589243.0,0.21880565179433792
1284979997520223.5,0.1641326462682716
1285092193451204.2,0.25005921025313244
1285204389382184.8,0.24137812353409216
1285316585313165.2,0.29653192769162706
1285428781244145.8,-2.0918353385338
1285540977175126.2,-0.0552142810578068
1285653173106107.0,-0.9467505024940384
1285765369037087.5,-1.057131742001287
1285877564968068.0,-0.912035064279622
1285989760899048.5,-0.26225828841574983
1286101956830029.0,-0.8645654863146555
1286214152761009.5,0.022345732125232082
1286326348691990.2,-0.43032091587496796
1286438544622970.8,-0.05122352954899133
1286550740553951.2,-0.048975033458861096
1286662936484931.8,-0.17325283009268064
1286775132415912.5,-0.22908410634803164
1286887328346893.0,0.21522768381987475
1286999524277873.5,0.14519251207596784
1287111720208854.0,0.4756229621027047
1287223916139834.5,0.4695187654200229
1287336112070815.0,0.6074584546031874
