
wavelengths[nm],amplitude
956.5706570657065,0.7193302374129147
956.5886588658866,0.741306549885104
956.6066606660667,0.7626874120265057
956.6246624662466,0.7834207247085725
956.6426642664267,0.8034560198399648
956.6606660666066,0.8227445833517038
956.6786678667867,0.8412395709766526
956.6966696669667,0.8588961224835011
956.7146714671467,0.8756714667663613
956.7326732673267,0.891525026599564
956.7506750675068,0.9064185127021529
956.7686768676867,0.9203160163062776
956.7866786678668,0.9331840938011255
956.8046804680469,0.9449918445352704
956.8226822682268,0.9557109842810979
956.8406840684069,0.9653159105990912
956.8586858685868,0.9737837620785498
956.8766876687669,0.9810944712644319
956.8946894689469,0.987230809611771
956.9126912691269,0.9921784263503479
956.9306930693069,0.9959258801384674
956.948694869487,0.9984646632251534
956.9666966696669,0.9997892186847873
956.984698469847,0.9998969503896499
957.002700270027,0.998788225762815
957.020702070207,0.9964663712574969
957.038703870387,0.9929376608265913
957.0567056705671,0.9882112969623159
957.0747074707471,0.9822993848104664
957.0927092709271,0.9752168993771072
957.1107110711071,0.9669816456431393
957.1287128712871,0.9576142117584102
957.1467146714672,0.9471379158814849
957.1647164716471,0.935578746349709
957.1827182718272,0.9229652951500548
957.2007200720072,0.9093286858101605
957.2187218721872,0.8947024947452901
957.2367236723672,0.8791226665541584
957.2547254725473,0.8626274246553495
957.2727272727273,0.8452571761963635
957.2907290729073,0.8270544105298546
957.3087308730873,0.8080635947935625
957.3267326732673,0.7883310638761486
957.3447344734474,0.7679049056436001
957.3627362736273,0.7468348433846385
957.3807380738074,0.7251721127181598
957.3987398739874,0.7029693364560515
957.4167416741674,0.6802803964235743
957.4347434743474,0.6571603008085235
957.4527452745275,0.6336650511432773
957.4707470747074,0.6098515045336061
957.4887488748875,0.5857772373920089
957.5067506750675,0.5615004044652065
957.5247524752475,0.5370795983774319
957.5427542754276,0.51257370795277
957.5607560756075,0.48804177624762074
957.5787578757876,0.463542857459771
957.5967596759676,0.4391358761632847
957.6147614761476,0.414879484746028
957.6327632763276,0.39083192231350544
957.6507650765077,0.3670508763472971
957.6687668766876,0.3435933439646443
957.6867686768677,0.32051549585682054
957.7047704770478,0.29787254329806284
957.7227722772277,0.27571860494785294
957.7407740774078,0.2541065804697337
957.7587758775877,0.23308802297450232
957.7767776777678,0.21271301909204443
957.7947794779478,0.19303006881602408
957.8127812781278,0.17408597266753806
957.8307830783078,0.15592572052028839
957.8487848784879,0.1385923866842538
957.8667866786678,0.12212702906876477
957.8847884788479,0.10656859296722264
957.902790279028,0.09195382096523268
957.9207920792079,0.07831716734290796
957.938793879388,0.0656907186116388
957.9567956795679,0.05410411969041097
957.974797479748,0.043584506040610656
957.992799279928,0.03415644189142099
958.010801080108,0.025841864770154144
958.028802880288,0.018660036171881694
958.0468046804681,0.012627498886328026
958.064806480648,0.007758041017058995
958.0828082808281,0.004062666127037272
958.1008100810081,0.0015495706912651878
958.1188118811881,0.0002241277285762946
958.1368136813682,8.887757598069117e-05
958.1548154815482,0.001143525173281779
958.1728172817282,0.0033849442070557445
958.1908190819082,0.0068071880090582034
958.2088208820882,0.011401507133096032
958.2268226822682,0.017156373442873307
958.2448244824483,0.024057510899429983
958.2628262826282,0.03208793294006956
958.2808280828083,0.0412279859543171
958.2988298829883,0.051455399129366405
958.3168316831683,0.06274534052208205
958.3348334833483,0.07507047948506639
958.3528352835284,0.08840105356446833
958.3708370837084,0.10270494295106479
958.3888388838884,0.1179477488555152
958.4068406840684,0.13409287836355563
958.4248424842484,0.15110163273476596
958.4428442844285,0.1689333028760421
958.4608460846084,0.18754526721909603
958.4788478847885,0.2068930948053265
958.4968496849685,0.22693065316818545
958.5148514851485,0.24761021952158616
958.5328532853285,0.26888259447782664
958.5508550855086,0.29069722123839603
958.5688568856885,0.3130023057972584
958.5868586858686,0.33574494124432747
958.6048604860486,0.35887123381994107
958.6228622862286,0.3823264314556259
958.6408640864087,0.4060550531928747
958.6588658865886,0.43000102163338483
958.6768676867687,0.4541077966119767
958.6948694869487,0.4783185066697264
958.7128712871287,0.5025760851326813
958.7308730873087,0.5268234049167937
958.7488748874888,0.5510034119008299
958.7668766876687,0.5750592596628276
958.7848784878488,0.5989344433220616
958.8028802880287,0.622572931218224
958.8208820882088,0.6459192969876448
958.8388838883889,0.6689188475596818
958.8568856885688,0.6915177526116556
958.8748874887489,0.7136631682435074
958.8928892889289,0.7353033611119478
958.9108910891089,0.7563878277330798
958.9288928892889,0.7768674114786916
958.946894689469,0.7966944167075862
958.9648964896489,0.8158227181331875
958.982898289829,0.8342078674904448
959.000900090009,0.8518071955957865
959.018901890189,0.8685799095425175
959.0369036903691,0.8844871867578024
959.054905490549,0.8994922627780599
959.0729072907291,0.9135605151486528
959.0909090909091,0.9266595417494837
959.1089108910891,0.9387592335294053
959.1269126912691,0.9498318424165058
959.1449144914492,0.9598520431606516
959.1629162916291,0.9687969895319714
959.1809180918092,0.9766463645886001
959.1989198919892,0.9833824251695803
959.2169216921692,0.9889900401174193
959.2349234923493,0.9934567222574954
959.2529252925292,0.9967726544853378
959.2709270927093,0.9989307092364521
959.2889288928893,0.9999264620500837
959.3069306930693,0.9997581983983759
959.3249324932493,0.9984269144873145
959.3429342934294,0.9959363116186912
959.3609360936093,0.9922927843753393
959.3789378937894,0.9875054023272027
959.3969396939694,0.9815858858901364
959.4149414941494,0.9745485758303802
959.4329432943294,0.9664103967051317
959.4509450945095,0.9571908143064761
959.4689468946895,0.9469117879195094
959.4869486948695,0.9355977156952612
959.5049504950495,0.9232753753425229
959.5229522952295,0.9099738593752454
959.5409540954096,0.8957245048232503
959.5589558955895,0.8805608171686757
959.5769576957696,0.864518391391256
959.5949594959496,0.8476348255306713
959.6129612961296,0.8299496329279886
959.6309630963096,0.8115041463988792
959.6489648964897,0.7923414226977201
959.6669666966696,0.7725061386372293
959.6849684968497,0.7520444878430546
959.7029702970297,0.7310040702382722
959.7209720972097,0.709433782363439
959.7389738973898,0.6873837012056129
959.7569756975697,0.6649049680022908
959.7749774977498,0.6420496685800136
959.7929792979298,0.61887071297999
959.8109810981098,0.5954217107658574
959.8289828982898,0.5717568482778741
959.8469846984699,0.5479307613347733
959.8649864986498,0.5239984107491283
959.8829882988299,0.5000149542138774
959.9009900990098,0.4760356188748859
959.9189918991899,0.4521155749368521
959.93699369937,0.42830980783064276
959.9549954995499,0.40467299373396726
959.97299729973,0.3812593717360864
959.99099909991,0.3581226218381856
960.00900090009,0.3353157413464669
960.02700270027,0.3128909241868358
960.0450045004501,0.2908994424033053
960.06300630063,0.26939152853409465
960.0810081008101,0.24841626272372933
960.0990099009902,0.22802146151610314
960.1170117011701,0.2082535687703688
960.1350135013502,0.1891575520553827
960.1530153015301,0.17077680119236804
960.1710171017102,0.15315302933343442
960.1890189018902,0.13632618201664695
960.2070207020702,0.12033434570355583
960.2250225022502,0.10521366429604449
960.2430243024303,0.09099825790323603
960.2610261026102,0.07772014792632288
960.2790279027903,0.06540918595642621
960.2970297029703,0.05409298855579696
960.3150315031503,0.04379687685536877
960.3330333033304,0.03454382134995078
960.3510351035103,0.02635439242541925
960.3690369036904,0.019246716453502174
960.3870387038704,0.013236437012956008
960.4050405040504,0.008336682782922523
960.4230423042304,0.00455804038830991
960.4410441044105,0.0019085333653916991
960.4590459045904,0.00039360697476499595
960.4770477047705,1.6119063328188216e-05
960.4950495049505,0.0007763365905946699
960.5130513051305,0.002671938226141438
960.5310531053105,0.005698022724088568
960.5490549054905,0.009847123230983731
960.5670567056706,0.015109227368808122
960.5850585058506,0.021471803016949675
960.6030603060306,0.028919830053956406
960.6210621062106,0.03743583708969884
960.6390639063907,0.046999944504486586
960.6570657065706,0.05758991196621921
960.6750675067507,0.0691811927619754
960.6930693069307,0.08174699076170891
960.7110711071107,0.0952583250118781
960.7290729072907,0.10968409784262977
960.7470747074708,0.12499116739371303
960.7650765076507,0.1411444262495732
960.7830783078308,0.15810688149461438
960.8010801080108,0.17583974222641766
960.8190819081908,0.1943025092890513
960.8370837083709,0.21345306802182223
960.8550855085508,0.23324778627990223
960.8730873087309,0.2536416147471513
960.8910891089109,0.2745881899128504
960.9090909090909,0.29603994083018065
960.9270927092709,0.3179481977966287
960.945094509451,0.3402633033221429
960.9630963096309,0.3629347258696243
960.981098109811,0.38591117431147354
960.999099909991,0.40914071445147665
961.017101710171,0.4325708869932706
961.0351035103511,0.45614882693388037
961.053105310531,0.4798213817304149
961.0711071107111,0.5035352324394099
961.0891089108911,0.5272370138995865
961.1071107110711,0.5508734336432456
961.1251125112511,0.5743913924153452
961.1431143114312,0.5977381044471775
961.1611161116111,0.6208612131727357
961.1791179117912,0.6437089102258663
961.1971197119713,0.6662300509013492
961.2151215121512,0.6883742668403746
961.2331233123313,0.7100920797766315
961.2511251125112,0.7313350106731272
961.2691269126913,0.7520556867002373
961.2871287128713,0.7722079471225626
961.3051305130513,0.7917469443890447
961.3231323132313,0.8106292435045839
961.3411341134114,0.8288129173890272
961.3591359135913,0.8462576390363974
961.3771377137714,0.8629247690944367
961.3951395139514,0.8787774416459231
961.4131413141314,0.8937806430800896
961.4311431143115,0.90790128857706
961.4491449144914,0.9211082942562967
961.4671467146715,0.9333726433410662
961.4851485148515,0.9446674488170617
961.5031503150315,0.9549680110233755
961.5211521152115,0.9642518697303787
961.5391539153916,0.9724988517928231
961.5571557155715,0.9796911133598832
961.5751575157516,0.9858131763603332
961.5931593159316,0.9908519608626962
961.6111611161116,0.9947968106148946
961.6291629162916,0.9976395143413862
961.6471647164716,0.9993743205720989
961.6651665166517,0.9999979478695161
961.6831683168317,0.9995095888575043
961.7011701170117,0.9979109091065456
961.7191719171917,0.9952060404260928
961.7371737173718,0.9914015686227995
961.7551755175517,0.9865065159753991
961.7731773177318,0.9805323181111002
961.7911791179118,0.9734927959097476
961.8091809180918,0.9654041217080815
961.8271827182718,0.9562847804005759
961.8451845184518,0.9461555264758086
961.8631863186318,0.9350393340487908
961.8811881188119,0.9229613441704168
961.8991899189919,0.9099488059909608
961.9171917191719,0.8960310143773444
961.935193519352,0.8812392420553938
961.9531953195319,0.8656066680635273
961.971197119712,0.8491683024279212
961.989198919892,0.8319609061432542
962.007200720072,0.8140229077528889
962.025202520252,0.7953943170045064
962.0432043204321,0.7761166336529508
962.061206120612,0.7562327549331908
962.0792079207921,0.735786878041113
962.097209720972,0.714824401981456
962.1152115211521,0.6933918260136885
962.1332133213322,0.671536644894407
962.1512151215121,0.6493072438484228
962.1692169216922,0.6267527901406175
962.1872187218722,0.6039231245596703
962.2052205220522,0.5808686502864789
962.2232223222322,0.5576402216423452
962.2412241224123,0.5342890308574351
962.2592259225922,0.5108664964035539
962.2772277227723,0.48742414849718435
962.2952295229522,0.4640135158734928
962.3132313231323,0.44068601353583886
962.3312331233124,0.4174928278130155
962.3492349234923,0.3944848069527429
962.3672367236724,0.371712347976085
962.3852385238524,0.34922528703277766
962.4032403240324,0.3270727915075231
962.4212421242124,0.30530325172734196
962.4392439243925,0.28396417711138827
962.4572457245724,0.2631020925816296
962.4752475247525,0.24276243767303443
962.4932493249325,0.22298946837166092
962.5112511251125,0.20382616217443117
962.5292529252926,0.18531412540176787
962.5472547254725,0.16749350280092132
962.5652565256526,0.15040289353112565
962.5832583258326,0.13407926712216062
962.6012601260126,0.1185578850281813
962.6192619261926,0.10387222618395582
962.6372637263727,0.09005391529789036
962.6552655265526,0.07713265649390237
962.6732673267327,0.06513617131726666
962.6912691269127,0.0540901393340964
962.7092709270927,0.04401814605845658
962.7272727272727,0.03494163328062419
962.7452745274527,0.026879855215394217
962.7632763276328,0.019849839030266773
962.7812781278128,0.013866350741000955
962.7992799279928,0.008941865594274017
962.8172817281728,0.005086543911045883
962.8352835283529,0.002308211658876986
962.8532853285328,0.0006123463449897043
962.8712871287129,2.067923461766866e-06
962.8892889288929,0.0004781349547193915
962.9072907290729,0.0020389457558703476
962.9252925292529,0.004680544886050234
962.9432943294329,0.008396634420507755
962.961296129613,0.013178590603161724
962.979297929793,0.019015485471355394
962.997299729973,0.025894113015925594
963.015301530153,0.03379902107422918
963.0333033303331,0.042712547059432324
963.051305130513,0.05261485935816377
963.0693069306931,0.06348400275931806
963.0873087308731,0.07529594805846523
963.1053105310531,0.08802464782341611
963.1233123312331,0.10164209374566761
963.1413141314132,0.11611838070960628
963.1593159315931,0.13142177311054137
963.1773177317732,0.1475187761473712
963.1953195319531,0.16437420981814813
963.2133213321332,0.18195128762968374
963.2313231323133,0.20021169665837285
963.2493249324932,0.21911568385616914
963.2673267326733,0.23862214239165933
963.2853285328533,0.2586887020742691
963.3033303330333,0.27927182255706706
963.3213321332133,0.3003268886091821
963.3393339333934,0.32180830684279377
963.3573357335733,0.3436696061323129
963.3753375337534,0.36586353765728813
963.3933393339333,0.38834217900626655
963.4113411341134,0.41105703603525273
963.4293429342935,0.43395914992065016
963.4473447344734,0.4569992012647044
963.4653465346535,0.48012761766364026
963.4833483348335,0.5032946803285766
963.5013501350135,0.5264506304478344
963.5193519351935,0.5495457766355863
963.5373537353736,0.572530601293677
963.5553555355535,0.5953558664344099
963.5733573357336,0.6179727194996234
963.5913591359135,0.6403327970484449
963.6093609360936,0.662388327430633
963.6273627362737,0.6840922339059732
963.6453645364536,0.7053982334623663
963.6633663366337,0.7262609345947109
963.6813681368137,0.7466359344307386
963.6993699369937,0.7664799116247593
963.7173717371737,0.785750718043087
963.7353735373538,0.8044074677511528
963.7533753375337,0.8224106221916453
963.7713771377138,0.8397220737808937
963.7893789378938,0.8563052242177885
963.8073807380738,0.8721250626463606
963.8253825382538,0.8871482369793996
963.8433843384338,0.9013431231170165
963.8613861386139,0.9146798912528749
963.8793879387939,0.9271305662887498
963.8973897389739,0.9386690857603321
963.9153915391539,0.9492713526034521
963.933393339334,0.9589152842292057
963.9513951395139,0.9675808574603136
963.969396939694,0.9752501480958911
963.987398739874,0.9819073666159638
964.005400540054,0.9875388892386024
964.023402340234,0.9921332843379773
964.041404140414,0.9956813337281722
964.059405940594,0.9981760499260537
964.0774077407741,0.9996126879919014
964.095409540954,0.9999887529506994
964.1134113411341,0.9993040023667165
964.1314131413142,0.997560444099935
964.1494149414941,0.9947623292413504
964.1674167416742,0.990916140433524
964.1854185418542,0.9860305753557785
964.2034203420342,0.980116525549829
964.2214221422142,0.9731870509437148
964.2394239423943,0.9652573490868017
964.2574257425742,0.9563447207972191
964.2754275427543,0.9464685306859444
964.2934293429342,0.9356501640725
964.3114311431143,0.9239129788117217
964.3294329432944,0.9112822539576118
964.3474347434743,0.897785133614958
964.3654365436544,0.8834505677653396
964.3834383438344,0.8683092487531421
964.4014401440144,0.8523935439688105
964.4194419441944,0.835737426577971
964.4374437443745,0.818376400567511
964.4554455445544,0.8003474251266113
964.4734473447345,0.7816888342609952
964.4914491449144,0.7624402552960785
964.5094509450945,0.7426425222498457
964.5274527452746,0.7223375901617841
964.5454545454545,0.7015684444784278
964.5634563456346,0.6803790088000436
964.5814581458146,0.6588140533176853
964.5994599459946,0.6369190973470239
964.6174617461746,0.6147403143688369
964.6354635463547,0.5923244333108449
964.6534653465346,0.5697186406818279
964.6714671467147,0.5469704796240501
964.6894689468946,0.5241277512297782
964.7074707470747,0.5012384128068375
964.7254725472548,0.478350477294453
964.7434743474347,0.45551191332608687
964.7614761476148,0.4327705435991626
964.7794779477948,0.41017394563508885
964.7974797479748,0.3877693522668915
964.8154815481548,0.3656035533562193
964.8334833483349,0.343722798414817
964.8514851485148,0.3221726994054984
964.8694869486949,0.3009981378149312
964.887488748875,0.2802431707847098
